Date,Word,Clue
7/1/2021,AROUSE,Stimulate
7/1/2021,MINE,Quarry
7/1/2021,BIAS,Leaning
7/1/2021,SEED,Genesis
7/1/2021,UNSAID,Tacit
7/1/2021,ATHOME,In
7/1/2021,ILK,Sort
6/30/2021,ANEW,Freshly
6/30/2021,IMPASSE,Stalemate
6/30/2021,SPAT,Altercation
6/29/2021,WEED,Marijuana
6/29/2021,TOXIN,Poison
6/29/2021,MILIEU,Setting
6/29/2021,AIMEDAT,Targeted
6/28/2021,ECHO,Reverberation
6/28/2021,BLAH,Boring
6/28/2021,TRADE,Exchange
6/27/2021,SCAMS,Rackets
6/27/2021,CREED,Belief
6/27/2021,UPROARS,Hubbubs
6/27/2021,ASS,Bozo
6/27/2021,PRODIGIES,Wunderkinder
6/27/2021,YELLOW,Chicken
6/27/2021,BLUE,Racy
6/27/2021,FLUB,Bungle
6/27/2021,RICH,Laughable
6/27/2021,LITOUT,Skedaddled
6/26/2021,PITH,Crux
6/26/2021,AID,Backing
6/26/2021,RELY,Count
6/26/2021,SATES,Stuffs
6/26/2021,SHOTDOWN,Discredited
6/26/2021,CRAMS,Stuffs
6/26/2021,TRIP,Junket
6/26/2021,PLY,Thickness
6/25/2021,LABEL,Tag
6/25/2021,LOCAL,Lite
6/25/2021,LOTTA,Buncha
6/25/2021,SLIM,Improbable
6/25/2021,MEGA,Ginormous
6/25/2021,SOLVE,Crack
6/25/2021,CHI,X
6/24/2021,DICEY,Risky
6/24/2021,COW,Browbeat
6/24/2021,ONCUE,Timely
6/24/2021,EMIT,Release
6/24/2021,OPTS,Picks
6/24/2021,PINHEAD,Fool
6/24/2021,ADDTO,Supplement
6/24/2021,IMPISH,Pucklike
6/24/2021,PREY,Quarry
6/24/2021,SLAB,Hunk
6/24/2021,LAUDED,Praised
6/24/2021,ASTO,For
6/24/2021,ONCE,Historically
6/23/2021,IDIOT,Bozo
6/23/2021,NATIVE,Indigenous
6/23/2021,CHATTY,Loquacious
6/23/2021,LUSH,Verdant
6/23/2021,CRIB,Digs
6/23/2021,WOE,Ill
6/23/2021,DENS,Lairs
6/23/2021,STROLLS,Ambles
6/23/2021,ERE,Fore
6/23/2021,BODY,Corpus
6/23/2021,YON,Thither
6/23/2021,SOLE,Lone
6/23/2021,HAD,Tricked
6/22/2021,MESH,Intertwine
6/22/2021,AREA,Territory
6/22/2021,ASEA,Offshore
6/22/2021,RIGHT,Correct
6/22/2021,ATE,Supped
6/22/2021,YELLED,Shouted
6/21/2021,TAME,Domesticated
6/21/2021,BREAD,Moolah
6/21/2021,TAD,Smidgen
6/21/2021,CRY,Wail
6/21/2021,AMBLE,Saunter
6/21/2021,SHIRT,Jersey
6/21/2021,CENT,Penny
6/21/2021,TOOK,Nabbed
6/20/2021,ILK,Kind
6/20/2021,REST,Break
6/20/2021,GRUB,Chow
6/20/2021,MOCK,FALSE
6/20/2021,GOAD,Spur
6/20/2021,SATED,Full
6/20/2021,ADEPT,Practiced
6/20/2021,ASSORT,Categorize
6/19/2021,RANON,Babbled
6/19/2021,ROOTS,Ancestry
6/19/2021,SITSON,Suppresses
6/19/2021,ALOT,Bunches
6/19/2021,SPASM,Jerk
6/18/2021,TAINTS,Spoils
6/18/2021,THOU,Grand
6/18/2021,DEARY,Hon
6/18/2021,BIAS,Slant
6/18/2021,SWAP,Substitute
6/17/2021,LABOR,Accouchement
6/17/2021,LEAP,Vault
6/17/2021,BBALL,Hoops
6/17/2021,STARK,Austere
6/16/2021,APEX,Tiptop
6/16/2021,UNITE,Assemble
6/16/2021,PRIM,Victorian
6/16/2021,SASS,Lip
6/16/2021,STYMIE,Frustrate
6/16/2021,TECS,Gumshoes
6/16/2021,ATANEND,Finished
6/16/2021,LENGTHY,Protracted
6/16/2021,LURED,Baited
6/16/2021,BAE,Hon
6/15/2021,CHAP,Bloke
6/15/2021,SLY,Foxy
6/15/2021,ACME,Peak
6/15/2021,EDEN,Paradise
6/15/2021,EATEN,Devoured
6/15/2021,WISE,Sage
6/14/2021,ASWIRL,Eddying
6/13/2021,HOISTED,Raised
6/13/2021,BYTURNS,Alternately
6/13/2021,STEEP,Pricey
6/13/2021,INDEED,Decidedly
6/13/2021,ASHEN,Pallid
6/13/2021,FATCAT,Moneybags
6/13/2021,OLDPROS,Veterans
6/13/2021,YESES,Approvals
6/13/2021,USE,Deploy
6/13/2021,AMPUP,Excite
6/13/2021,TIER,Rank
6/13/2021,WRY,Sardonic
6/13/2021,ESPIES,Spots
6/13/2021,UPENDS,Overturns
6/13/2021,GOESBY,Passes
6/13/2021,ELATE,Cheer
6/12/2021,TREMOR,Shake
6/12/2021,AVERS,Maintains
6/12/2021,CRED,Rep
6/12/2021,POOL,Compile
6/12/2021,INFO,Scoop
6/12/2021,AMPED,Pumped
6/12/2021,COOPTS,Appropriates
6/12/2021,PACE,Rate
6/11/2021,ACID,Sharp
6/11/2021,PAL,Bud
6/11/2021,DISOWN,Abjure
6/11/2021,PETITE,Small
6/10/2021,AFTER,Following
6/10/2021,BIT,Trace
6/10/2021,TANTAMOUNT,Equivalent
6/10/2021,ALOT,Frequently
6/10/2021,EACH,Per
6/10/2021,SETS,Hardens
6/10/2021,SPARSE,Meager
6/9/2021,SORT,Ilk
6/9/2021,PLOY,Stratagem
6/8/2021,VETO,Ixnay
6/8/2021,HAWK,Peddle
6/8/2021,INTERIM,Temporary
6/8/2021,STUN,Shock
6/8/2021,KICKS,Thrills
6/7/2021,APE,Gorilla
6/7/2021,ELSE,Otherwise
6/7/2021,GORY,Bloody
6/7/2021,STY,Mudhole
6/7/2021,MANIC,Frenzied
6/7/2021,LACES,Shoestrings
6/7/2021,IRKING,Bothering
6/7/2021,IDEAL,Perfect
6/7/2021,AIDE,Helper
6/6/2021,AMEND,Revise
6/6/2021,UNITE,Fuse
6/6/2021,MOOLA,Scratch
6/6/2021,ENTERTAIN,Host
6/6/2021,BROKER,Negotiate
6/6/2021,SPEARED,Skewered
6/6/2021,GLADE,Clearing
6/6/2021,ATMOST,Maximally
6/6/2021,ARDOR,Fire
6/6/2021,SHRINE,Reliquary
6/6/2021,AGHAST,Floored
6/5/2021,LIE,Palter
6/5/2021,STYLE,Way
6/5/2021,HOCKS,Pawns
6/5/2021,ATEASE,Unstressed
6/4/2021,SLASH,Or
6/4/2021,TOPBRASS,Bigwigs
6/4/2021,SCENE,Spectacle
6/4/2021,KIDS,Jokes
6/4/2021,WAGE,Pay
6/4/2021,PLACARD,Sign
6/4/2021,ASEA,Befuddled
6/4/2021,TEASE,Rib
6/4/2021,SENSE,Savvy
6/4/2021,LETRIP,Unleash
6/4/2021,BURLAP,Gunny
6/4/2021,STIR,Hubbub
6/3/2021,BABE,Honey
6/2/2021,GLEE,Delight
6/2/2021,LAST,Persist
6/2/2021,EMIT,Discharge
6/2/2021,ASPERSE,Malign
6/2/2021,GETS,Grasps
6/2/2021,SNIDE,Mocking
6/2/2021,ASCRIBE,Attribute
6/2/2021,ROT,Decay
6/2/2021,ITSY,Teeny
6/1/2021,DENOTE,Signify
6/1/2021,LOCO,Cuckoo
5/31/2021,AREAS,Regions
5/31/2021,REDO,Overhaul
5/31/2021,SEEN,Observed
5/31/2021,TWOS,Deuces
5/31/2021,SOBS,Bawls
5/31/2021,HAS,Possesses
5/30/2021,SLOG,Grind
5/30/2021,ANTIDOTES,Cures
5/30/2021,DETER,Discourage
5/30/2021,ALLY,Partner
5/30/2021,LIEU,Place
5/30/2021,HIRE,Engage
5/30/2021,WEE,Infinitesimal
5/30/2021,TITLED,Named
5/30/2021,ELIDES,Omits
5/30/2021,AIM,Objective
5/30/2021,SODA,Pop
5/30/2021,DEBTOR,Borrower
5/30/2021,ASCEND,Scale
5/30/2021,LENDEE,Borrower
5/30/2021,SIRE,Father
5/29/2021,SPUR,Goad
5/29/2021,DOPES,Dummkopfs
5/29/2021,TEEM,Brim
5/29/2021,SETFREE,Release
5/29/2021,PROD,Goad
5/29/2021,HORDES,Packs
5/29/2021,SUIT,Fit
5/28/2021,DIGS,Pad
5/28/2021,NAB,Collar
5/28/2021,BLEEDS,Runs
5/28/2021,LATTER,Second
5/27/2021,REDTAPE,Bureaucracy
5/27/2021,TENUOUS,Shaky
5/27/2021,CITES,Tickets
5/27/2021,STUPOR,Daze
5/27/2021,OCTAD,Eightsome
5/27/2021,CHARMS,Baubles
5/27/2021,TAME,Gentle
5/27/2021,INATIE,Drawn
5/26/2021,ADO,Kerfuffle
5/26/2021,PHENOM,Wunderkind
5/26/2021,RANT,Tirade
5/26/2021,NORMS,Standards
5/26/2021,DEFORM,Warp
5/26/2021,AIDE,Gofer
5/25/2021,HONEY,Snookums
5/25/2021,HORDE,Throng
5/25/2021,PLEB,Commoner
5/25/2021,HADAT,Attacked
5/24/2021,VIE,Contend
5/24/2021,KNUCKLEHEAD,Dummy
5/24/2021,PLACID,Tranquil
5/24/2021,PERSON,Individual
5/24/2021,WENTBY,Passed
5/24/2021,HELPED,Assisted
5/24/2021,ERR,Flub
5/23/2021,VAMPS,Extemporizes
5/23/2021,TATTLER,Snitch
5/23/2021,TALL,Lofty
5/23/2021,PRESS,Squeeze
5/23/2021,TRADEWINDS,Easterlies
5/23/2021,EELY,Slippery
5/23/2021,TOAPOINT,Partially
5/23/2021,RAGON,Tease
5/22/2021,ASFOR,Regarding
5/22/2021,ALLOT,Assign
5/22/2021,SELL,Convince
5/22/2021,SEVERE,Grievous
5/22/2021,POOPED,Beat
5/22/2021,LETON,Intimate
5/21/2021,EMERGE,Appear
5/21/2021,LASS,Colleen
5/21/2021,MADCAPS,Eccentrics
5/21/2021,BUD,Homie
5/20/2021,MOIST,Clammy
5/20/2021,IDIOT,Doofus
5/20/2021,ASS,Dunderhead
5/20/2021,SEC,Heartbeat
5/20/2021,COPSE,Grove
5/20/2021,SEAMY,Sordid
5/20/2021,TAP,Bug
5/20/2021,PLY,Wield
5/20/2021,ZEAL,Fervency
5/19/2021,SAFEAREA,Refuge
5/19/2021,OUT,Away
5/19/2021,MOBS,Throngs
5/19/2021,STROLL,Mosey
5/19/2021,HUES,Shades
5/19/2021,IDEAS,Notions
5/19/2021,TOSS,Chuck
5/18/2021,ANNOY,Bother
5/18/2021,YESES,Affirmatives
5/18/2021,PASSBY,Elapse
5/18/2021,PLANNER,Datebook
5/18/2021,ERR,Blunder
5/18/2021,ADO,Fuss
5/18/2021,REAR,Tush
5/17/2021,GAVE,Donated
5/17/2021,USES,Employs
5/17/2021,IDIOTIC,Nonsensical
5/17/2021,AID,Assistance
5/17/2021,OILIER,Slicker
5/16/2021,APPALL,Shock
5/16/2021,GOODSORT,Mensch
5/16/2021,COIF,Do
5/16/2021,PRIVATEEYES,Detectives
5/16/2021,STERN,Unsmiling
5/16/2021,FILTH,Smut
5/16/2021,ATEAM,Varsity
5/16/2021,RANUP,Amassed
5/16/2021,SUPERDUPER,Marvelous
5/16/2021,ATIT,Fighting
5/16/2021,THOU,G
5/16/2021,SNARE,Catch
5/16/2021,BOXY,Squarish
5/16/2021,TARIFF,Duty
5/15/2021,EMENDS,Revises
5/15/2021,PLOD,Lumber
5/15/2021,ASCEND,Rise
5/15/2021,SPAYED,Fixed
5/15/2021,DROSS,Rubbish
5/15/2021,INTHEHOLE,Short
5/14/2021,RATE,Grade
5/14/2021,ABASE,Shame
5/14/2021,DENS,Studies
5/14/2021,FOLKS,People
5/14/2021,RID,Clear
5/14/2021,AXED,Cut
5/14/2021,NOTUPTOSNUFF,Unsatisfactory
5/14/2021,MOT,Zinger
5/14/2021,APT,Inclined
5/13/2021,ELAN,Snazziness
5/13/2021,ROTE,Memorization
5/13/2021,EGGON,Spur
5/13/2021,ATHEART,Fundamentally
5/13/2021,FLEE,Scram
5/13/2021,GLENS,Valleys
5/13/2021,RANAT,Charged
5/13/2021,ENDS,Codas
5/12/2021,KID,Joke
5/12/2021,IDLE,Lollygag
5/12/2021,ADO,Brouhaha
5/12/2021,GAGA,Lovesick
5/12/2021,FOIL,Thwart
5/12/2021,DROVES,Hordes
5/12/2021,IMPALE,Skewer
5/12/2021,ERGO,Therefore
5/11/2021,ORACLE,Prophet
5/11/2021,ANTSY,Anxious
5/11/2021,DUE,Expected
5/10/2021,AMASS,Stockpile
5/10/2021,HEWN,Axed
5/10/2021,ADS,Commercials
5/10/2021,IRKING,Peeving
5/10/2021,SHUT,Closed
5/10/2021,ORSO,Approximately
5/9/2021,REALM,Empire
5/9/2021,ORSO,Roughly
5/9/2021,ATATROT,Briskly
5/9/2021,ABUTS,Touches
5/9/2021,SERENE,Quiet
5/9/2021,SEE,Consult
5/9/2021,BITEAT,Nibble
5/9/2021,UTTER,Complete
5/9/2021,ILL,Poorly
5/9/2021,TIES,Relations
5/9/2021,GARNER,Earn
5/9/2021,MADEDO,Improvised
5/9/2021,INTO,Loving
5/9/2021,AMBITS,Boundaries
5/8/2021,SAP,Chump
5/8/2021,SPORT,Wear
5/8/2021,NOSHES,Nibbles
5/8/2021,NEGATE,Void
5/8/2021,LYING,Horizontal
5/8/2021,IRATE,Steaming
5/8/2021,DEARTHS,Lacks
5/8/2021,DELUGE,Flood
5/7/2021,DRAW,Appeal
5/7/2021,ONICE,Chilled
5/7/2021,CADENT,Rhythmic
5/7/2021,URBANE,Cosmopolitan
5/7/2021,INPERIL,Endangered
5/7/2021,SPEEDS,Flies
5/7/2021,DRIFT,Meaning
5/7/2021,REAL,Heartfelt
5/7/2021,INSIDEBASEBALL,Esoterica
5/7/2021,NERDY,Wonkish
5/7/2021,ONTOPIC,Relevant
5/7/2021,AVID,Voracious
5/7/2021,FREEBIE,Giveaway
5/7/2021,REND,Tear
5/7/2021,BAE,Sweetie
5/6/2021,RARE,Unusual
5/5/2021,CONQUER,Vanquish
5/5/2021,OLD,Antique
5/5/2021,REST,Balance
5/5/2021,ATOP,On
5/5/2021,AFT,Rearward
5/5/2021,USE,Handle
5/5/2021,ILL,Indisposed
5/5/2021,TAR,Besmirch
5/5/2021,RINGS,Telephones
5/5/2021,STEREO,Binaural
5/5/2021,NOTORIETY,Infamy
5/5/2021,INSIDEOUT,Inverted
5/5/2021,SOLE,Only
5/4/2021,RAPT,Enthralled
5/4/2021,AURAS,Vibes
5/4/2021,YES,Affirmative
5/4/2021,TIEIN,Connection
5/4/2021,ADOS,Hubbubs
5/4/2021,EYED,Watched
5/4/2021,HUGE,Leviathan
5/4/2021,FEN,Bog
5/3/2021,BETRAYS,Backstabs
5/3/2021,GARB,Attire
5/3/2021,DADDY,Papa
5/3/2021,DEFT,Adroit
5/3/2021,MIFF,Peeve
5/2/2021,LEGUP,Advantage
5/2/2021,RANSACK,Plunder
5/2/2021,END,Butt
5/2/2021,ABILITY,Means
5/2/2021,APE,Mimic
5/2/2021,DISMAYS,Appalls
5/2/2021,HADON,Wore
5/2/2021,BEGAN,Launched
5/2/2021,ONES,Singles
5/2/2021,REEK,Stink
5/2/2021,DOWNPAT,Mastered
5/2/2021,DENS,Retreats
5/2/2021,SCENT,Track
5/1/2021,ENACTS,Passes
5/1/2021,BEAK,Bill
5/1/2021,NUTCASES,Screwballs
5/1/2021,DESEX,Neuter
5/1/2021,MEN,Chaps
5/1/2021,CLOD,Hunk
5/1/2021,STEMS,Inhibits
4/30/2021,TOUT,Hype
4/30/2021,MIEN,Comportment
4/30/2021,GREET,Receive
4/30/2021,ACRID,Bitter
4/30/2021,ELAN,Zip
4/29/2021,HURL,Chuck
4/29/2021,USEUP,Deplete
4/29/2021,OUTPUTS,Yields
4/29/2021,APPARENT,Seeming
4/29/2021,THROBS,Beats
4/29/2021,WOE,Hardship
4/29/2021,INTER,Bury
4/29/2021,PLAN,Strategy
4/28/2021,CASTASIDE,Discard
4/28/2021,MEND,Fix
4/28/2021,DENY,Refuse
4/28/2021,RIOTS,Hoots
4/28/2021,ACE,Crackerjack
4/28/2021,NAB,Catch
4/28/2021,USE,Manipulate
4/27/2021,LAVS,Loos
4/27/2021,IRE,Rage
4/27/2021,SHOTS,Photos
4/27/2021,BREAK,Respite
4/27/2021,NABOB,Bigwig
4/27/2021,NIXES,Vetoes
4/27/2021,STARTS,Begins
4/27/2021,TATER,Spud
4/27/2021,AWE,Wonderment
4/26/2021,ADJOIN,Abut
4/26/2021,NEARBY,Close
4/26/2021,SQUAD,Posse
4/26/2021,MOPE,Sulk
4/26/2021,SEAR,Singe
4/25/2021,SOOTHE,Alleviate
4/25/2021,ALTO,Countertenor
4/25/2021,ABIDE,Withstand
4/25/2021,DRY,Uninteresting
4/25/2021,BUTT,Bottom
4/25/2021,SCAM,Hoodwink
4/25/2021,PEP,Verve
4/25/2021,MOOLA,Buckaroos
4/25/2021,PRISTINE,Mint
4/25/2021,CHIC,Smart
4/25/2021,DODO,Knucklehead
4/25/2021,INLIMBO,Pending
4/24/2021,FLING,Dalliance
4/24/2021,MEANIE,Bully
4/24/2021,IRK,Bug
4/24/2021,TEAR,Streak
4/24/2021,POINTOFVIEW,Take
4/24/2021,DAWN,Start
4/24/2021,GETSET,Prepare
4/24/2021,TREE,Corner
4/24/2021,WEED,Ganja
4/23/2021,RIOT,Laughfest
4/23/2021,STRIVE,Endeavor
4/23/2021,ERODE,Wear
4/23/2021,ENTER,Log
4/23/2021,TWIT,Turkey
4/23/2021,SANE,Sound
4/23/2021,MERRY,Gay
4/23/2021,FITS,Conforms
4/22/2021,ONTOP,Winning
4/22/2021,HOOHAS,Ruckuses
4/22/2021,CIG,Smoke
4/22/2021,PLACED,Put
4/22/2021,CARRY,Shoulder
4/22/2021,INATIZZY,Flustered
4/21/2021,ODOR,Stink
4/21/2021,APEX,Zenith
4/21/2021,BUOY,Hearten
4/21/2021,EVEN,Deadlocked
4/21/2021,NOODLE,Noggin
4/21/2021,SLICK,Nifty
4/21/2021,CENTRAL,Innermost
4/20/2021,RITZY,Posh
4/20/2021,HIP,Fashionable
4/20/2021,VEER,Careen
4/20/2021,EVERSO,Extremely
4/19/2021,LEAPT,Jumped
4/19/2021,PAST,Historical
4/19/2021,PITIFUL,Pathetic
4/19/2021,ROAMING,Wandering
4/19/2021,COOL,Hip
4/18/2021,ATON,Buckets
4/18/2021,STARE,Goggle
4/18/2021,ISLETS,Keys
4/18/2021,OILSUP,Greases
4/18/2021,GOTTO,Reached
4/18/2021,NASTY,Mean
4/18/2021,HELPS,Benefits
4/18/2021,ATALL,Whatsoever
4/18/2021,END,Undoing
4/18/2021,AMISS,Faulty
4/18/2021,SOILS,Taints
4/18/2021,IMP,Hellion
4/18/2021,CHUTES,Slides
4/18/2021,TALON,Claw
4/17/2021,CRAFTS,Designs
4/17/2021,ENTER,Input
4/17/2021,IRK,Bother
4/17/2021,LEEWAY,Latitude
4/17/2021,ONTIME,Prompt
4/17/2021,ENDEAVOR,Aspire
4/17/2021,FATHER,Pop
4/17/2021,INSTANT,Snap
4/17/2021,EBBS,Weakens
4/17/2021,PEGS,Categorizes
4/17/2021,HARM,Wrongdoing
4/17/2021,LOST,Befuddled
4/17/2021,RASCAL,Miscreant
4/17/2021,FLYER,Circular
4/17/2021,CEDED,Yielded
4/16/2021,TUSHES,Rears
4/16/2021,SANE,Reasonable
4/16/2021,INAWE,Flabbergasted
4/16/2021,RAPID,Fleet
4/16/2021,ONICE,Postponed
4/16/2021,TOGS,Outfits
4/16/2021,CIVIL,Courteous
4/16/2021,COAT,Cover
4/15/2021,INERROR,Wrongly
4/15/2021,HARSH,Severe
4/15/2021,SOT,Lush
4/15/2021,ROUTS,Hammerings
4/15/2021,GRASP,Get
4/14/2021,FRA,Brother
4/14/2021,HON,Bae
4/14/2021,SAYSNO,Objects
4/14/2021,ADORNS,Trims
4/14/2021,ELATE,Send
4/14/2021,TATAS,Byes
4/14/2021,MERE,Slight
4/14/2021,ONAWHIM,Impulsively
4/14/2021,AWRY,Amiss
4/14/2021,SEAR,Burn
4/14/2021,FRETS,Stews
4/14/2021,ECHO,Comeback
4/14/2021,AREA,Specialty
4/14/2021,RUED,Regretted
4/13/2021,OHSO,Extremely
4/13/2021,TOO,Extremely
4/13/2021,AID,Assist
4/13/2021,TORERO,Matador
4/13/2021,FORTE,Strength
4/13/2021,PIERS,Jetties
4/12/2021,TACTIC,Strategy
4/12/2021,OAF,Fumbler
4/12/2021,OBTAIN,Procure
4/12/2021,AWEEBIT,Slightly
4/11/2021,TEAR,Zoom
4/11/2021,NOOK,Corner
4/11/2021,OAF,Lummox
4/11/2021,STORE,Warehouse
4/11/2021,SIZED,Measured
4/11/2021,EXCEL,Shine
4/11/2021,TRAP,Piehole
4/11/2021,USUAL,Ordinary
4/11/2021,BUILT,Muscular
4/11/2021,TURMOIL,Mayhem
4/11/2021,LIP,Sass
4/11/2021,FIB,Mistruth
4/11/2021,RIPUP,Shred
4/10/2021,SILKY,Supersmooth
4/10/2021,AIL,Trouble
4/10/2021,NEEDSTO,Must
4/10/2021,ADONIS,Hunk
4/10/2021,DELUDE,Hoodwink
4/10/2021,INGEST,Eat
4/10/2021,JABS,Digs
4/9/2021,NUTSO,Daft
4/9/2021,RIOT,Hoot
4/9/2021,PATE,Dome
4/9/2021,ENHANCES,Heightens
4/9/2021,SAPOR,Flavor
4/8/2021,UGLY,Meanspirited
4/8/2021,TIER,Category
4/8/2021,WREAK,Exact
4/7/2021,NUKE,Zap
4/7/2021,BODE,Foretell
4/6/2021,MORASS,Quagmire
4/6/2021,STAYED,Remained
4/6/2021,POSSE,Crew
4/6/2021,SHAMS,Fakes
4/5/2021,INCITE,Provoke
4/5/2021,FATE,Destiny
4/5/2021,MALARKEY,Nonsense
4/4/2021,FIX,Jam
4/4/2021,KEY,Crucial
4/4/2021,SCRUBS,Cancels
4/4/2021,HASTE,Alacrity
4/4/2021,ASLOPE,Tilting
4/4/2021,APIARIST,Beekeeper
4/4/2021,SMOOTH,Unruffled
4/4/2021,TAGON,Append
4/4/2021,AVOWAL,Profession
4/3/2021,RASH,Impetuous
4/3/2021,ARSE,Keister
4/3/2021,THICKSET,Squat
4/3/2021,SAUTE,Brown
4/3/2021,AMUSES,Charms
4/3/2021,ASSUME,Adopt
4/3/2021,ACE,Wizard
4/3/2021,SPOIL,Turn
4/3/2021,KNOTTY,Tough
4/3/2021,EXTENT,Scope
4/2/2021,DAUBS,Smears
4/2/2021,FORMAT,Style
4/2/2021,ABIT,Slightly
4/2/2021,FOES,Rivals
4/2/2021,UNREST,Turbulence
4/1/2021,SPAY,Fix
4/1/2021,HICKS,Bumpkins
4/1/2021,SLIME,Gunk
4/1/2021,LOUT,Hooligan
3/31/2021,CARP,Bellyache
3/31/2021,LIEU,Stead
3/31/2021,ITEM,Thingy
3/31/2021,LAMENT,Bemoan
3/31/2021,PACT,Covenant
3/31/2021,BENT,Crooked
3/31/2021,LOATHE,Abhor
3/31/2021,RUMP,Posterior
3/30/2021,ERRS,Blunders
3/29/2021,GIBE,Taunt
3/29/2021,ATBEST,Optimally
3/28/2021,ARIEL,URANUS
3/28/2021,TUGSON,Jerks
3/28/2021,ASK,Request
3/28/2021,GANYMEDE,JUPITER
3/28/2021,YELLS,Hollers
3/28/2021,TITAN,SATURN
3/28/2021,DEIMOS,MARS
3/28/2021,NAIAD,NEPTUNE
3/28/2021,ALLEGE,Claim
3/28/2021,GUILE,Deception
3/28/2021,AUGHTS,Zeros
3/28/2021,FRIEND,Quaker
3/28/2021,JOYS,Pleasures
3/28/2021,MET,Rendezvoused
3/28/2021,SPEW,Gush
3/28/2021,ALOT,Oodles
3/27/2021,TORE,Bolted
3/27/2021,ZANY,Bonkers
3/27/2021,HORSESENSE,Smarts
3/27/2021,SETAT,Assail
3/27/2021,PICAROS,Rogues
3/27/2021,HAD,Snookered
3/26/2021,HEDONIST,Voluptuary
3/26/2021,EVENTENOR,Steadiness
3/26/2021,OUT,Zonked
3/26/2021,WHYS,Reasons
3/26/2021,AREAS,Spaces
3/26/2021,PATH,Track
3/26/2021,NAGS,Bugs
3/25/2021,TOADY,Sycophant
3/25/2021,TALENTS,Gifts
3/25/2021,UPLIFT,Raise
3/25/2021,TEEMED,Swarmed
3/25/2021,PRISONERS,Cons
3/25/2021,INABIT,Shortly
3/24/2021,AREEL,Spinning
3/24/2021,SETTO,Scrap
3/24/2021,FIELD,Sphere
3/23/2021,BIAS,Prejudice
3/23/2021,APE,Copy
3/23/2021,IDING,Naming
3/23/2021,ONUS,Albatross
3/23/2021,HAM,Showboater
3/22/2021,SOFA,Couch
3/22/2021,KIN,Family
3/22/2021,DROP,Plummet
3/22/2021,WARBLE,Birdsong
3/22/2021,FIX,Predicament
3/22/2021,INANE,Imbecilic
3/22/2021,LADS,Blokes
3/21/2021,MUST,Requirement
3/21/2021,SPONGES,Mooches
3/21/2021,BRO,Mate
3/21/2021,GRIME,Dirt
3/21/2021,YAP,Gab
3/21/2021,OTHER,Additional
3/21/2021,BAUBLE,Trinket
3/21/2021,BESET,Plague
3/21/2021,BODE,Foreshadow
3/21/2021,PROFESS,Declare
3/21/2021,DYE,Recolor
3/21/2021,THUGS,Heavies
3/20/2021,HABITAT,Element
3/20/2021,DREWTO,Attracted
3/20/2021,TEASE,Flirt
3/20/2021,STOKE,Incite
3/20/2021,LULU,Humdinger
3/20/2021,OPERATIVE,Agent
3/20/2021,SMASHED,Blotto
3/20/2021,TREATISES,Expositions
3/20/2021,GRAND,K
3/20/2021,GAFFE,Blooper
3/19/2021,SETATEASE,Relax
3/19/2021,QUA,As
3/19/2021,TEND,Lean
3/19/2021,ALOUD,Audibly
3/19/2021,STEAD,Position
3/18/2021,ROUT,Runaway
3/18/2021,IFS,Suppositions
3/18/2021,SPREE,Tear
3/18/2021,SLIPUP,Goof
3/18/2021,TASTY,Delectable
3/17/2021,AMIDST,In
3/17/2021,DEADON,Exact
3/17/2021,STONED,High
3/17/2021,HAD,Consumed
3/17/2021,HEAT,Passion
3/16/2021,BAD,Lousy
3/16/2021,NOVOTE,Nay
3/16/2021,TINCAN,Jalopy
3/16/2021,SOTS,Lushes
3/16/2021,ABATE,Ease
3/15/2021,GLAD,Pleased
3/15/2021,MAN,Hombre
3/15/2021,END,Conclude
3/15/2021,SEE,Envision
3/15/2021,SAG,Droop
3/14/2021,FIXUP,Refurbish
3/14/2021,HENCE,Therefore
3/14/2021,SPUDS,Taters
3/14/2021,WAIF,Ragamuffin
3/14/2021,LOOTS,Ransacks
3/14/2021,RUN,Direct
3/14/2021,ROLE,Part
3/14/2021,SECRETED,Hid
3/14/2021,SCADS,Oodles
3/14/2021,ERUPT,Blow
3/14/2021,LOTS,Oodles
3/14/2021,STIR,Swizzle
3/14/2021,ASOF,Since
3/14/2021,TENETS,Principles
3/14/2021,SOLELY,Alone
3/13/2021,URGE,Prod
3/13/2021,BREAD,Sustenance
3/13/2021,SOT,Inebriate
3/13/2021,BISECT,Split
3/13/2021,BEEN,Existed
3/13/2021,RIFE,Riddled
3/12/2021,AGLEAM,Shining
3/12/2021,AGHAST,Shocked
3/12/2021,URSINE,Bearish
3/12/2021,ABLAZE,Lit
3/11/2021,FUSS,Kerfuffle
3/11/2021,HAVEN,Shelter
3/11/2021,CEASE,Discontinue
3/11/2021,DIE,Randomizer
3/11/2021,MADRUSH,Scramble
3/11/2021,OWED,Overdue
3/11/2021,OMIT,Disregard
3/11/2021,ABE,Fin
3/11/2021,DEIGNS,Stoops
3/11/2021,MEANS,Wherewithal
3/10/2021,ALLOW,Concede
3/10/2021,REAP,Harvest
3/10/2021,ICKY,Repulsive
3/10/2021,SVELTE,Slender
3/10/2021,ERRATA,Slips
3/10/2021,USE,Application
3/9/2021,YORE,Antiquity
3/9/2021,PARE,Shave
3/9/2021,EVIL,Wickedness
3/9/2021,VICE,Wickedness
3/9/2021,DEAR,Darling
3/9/2021,RILE,Irritate
3/9/2021,GET,Understand
3/9/2021,OVER,Finished
