Date,Word,Clue,Primary Cluster,Manual class,,ends in question,number words,length of clue,no alphabet characters,is quote,contains underscore,contains asterisk,contains done,number of non-consecutive periods in clue,is ellipsis in clue,avg word length,number commas in clue,percentage words (other than first word) that are upper-case,number non a-z or 1-9 characters in clue,contains e.g.,contains etc.,in vocab,OnlyRoman,MentionsGeo
5/16/2016,AMIE,French lady friend,Other,Foreign language,English to French,FALSE,3,18,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.333333333333333,0,0,0.1111111111111111,FALSE,FALSE,FALSE,FALSE,TRUE
11/6/2015,AMIE,"French date, often",Other,Foreign language,English to French,FALSE,3,18,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.333333333333333,1,0,0.16666666666666666,FALSE,FALSE,FALSE,FALSE,TRUE
9/18/2010,AMIE,Date in France?,Other,Foreign language,English to French,FALSE,3,15,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.333333333333333,0,0.6666666666666666,0.2,FALSE,FALSE,FALSE,FALSE,TRUE
7/17/2008,AMIE,"Pen pal in Paris, perhaps",Other,Foreign language,English to French,FALSE,5,25,5,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.2,1,0.4,0.2,FALSE,FALSE,FALSE,FALSE,TRUE
7/26/2005,AMIE,French gal pal,Other,Foreign language,English to French,FALSE,3,14,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,4,0,0,0.14285714285714285,FALSE,FALSE,FALSE,FALSE,TRUE
11/7/2004,AMIE,French companion,Other,Foreign language,English to French,FALSE,2,16,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,7.5,0,0,0.0625,FALSE,FALSE,FALSE,FALSE,TRUE
8/4/2002,AMIE,French pal,Other,Foreign language,English to French,FALSE,2,10,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.5,0,0,0.1,FALSE,FALSE,FALSE,FALSE,TRUE
3/25/2002,AMIE,French friend,Other,Foreign language,English to French,FALSE,2,13,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0,0,0.076923077,FALSE,FALSE,FALSE,FALSE,TRUE
6/10/2001,AMIE,"French pen pal, maybe",Other,Foreign language,English to French,FALSE,4,21,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.5,1,0,0.19047619047619047,FALSE,FALSE,FALSE,FALSE,TRUE
10/10/1997,AMIE,Paris pal,Other,Foreign language,English to French,FALSE,2,9,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,4,0,0.5,0.1111111111111111,FALSE,FALSE,FALSE,FALSE,TRUE
10/25/2001,AMENDE,"Fine, in France",Other,Foreign language,English to French,FALSE,3,15,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.333333333333333,1,0.6666666666666666,0.2,FALSE,FALSE,TRUE,FALSE,TRUE
6/7/2017,AMIES,French girlfriends,Other,Foreign language,English to French,FALSE,2,18,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,8.5,0,0,0.055555556,FALSE,FALSE,FALSE,FALSE,TRUE
3/1/2017,AMIES,French 38-Down,Self-Referential,Foreign language,English to French,FALSE,2,14,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0,0.14285714285714285,FALSE,FALSE,FALSE,FALSE,TRUE
1/25/2021,AMIGA,Spanish girlfriend,Other,Foreign language,English to Spanish,FALSE,2,18,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,8.5,0,0,0.055555556,FALSE,FALSE,FALSE,FALSE,TRUE
12/18/2019,AMIGAS,Some Spanish friends,Other,Foreign language,English to Spanish,FALSE,3,20,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0,0.3333333333333333,0.1,FALSE,FALSE,FALSE,FALSE,TRUE
12/16/2020,AMIGAS,"Female friends, in Spain",Other,Foreign language,English to Spanish,FALSE,4,24,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.25,1,0.5,0.16666666666666666,FALSE,FALSE,FALSE,FALSE,TRUE
11/13/2018,AMIS,French buddies,Other,Foreign language,English to French,FALSE,2,14,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0,0.071428571,FALSE,FALSE,TRUE,FALSE,TRUE
9/12/2016,AMIS,French friends,Other,Foreign language,English to French,FALSE,2,14,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0,0.071428571,FALSE,FALSE,TRUE,FALSE,TRUE
5/22/2016,AMIS,French buds,Other,Foreign language,English to French,FALSE,2,11,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,5,0,0,0.090909091,FALSE,FALSE,TRUE,FALSE,TRUE
4/24/2015,AMIS,French Facebookers' connections,Other,Foreign language,English to French,FALSE,3,31,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,9.666666666666666,0,0.3333333333333333,0.096774194,FALSE,FALSE,TRUE,FALSE,TRUE
4/29/2011,AMIS,Pals around in Paris?,Other,Foreign language,English to French,FALSE,4,21,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.5,0,0.25,0.19047619047619047,FALSE,FALSE,TRUE,FALSE,TRUE
11/4/2010,AMIS,They might give each French kisses,Other,Foreign language,English to French,FALSE,6,34,5,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.833333333333333,0,0.3333333333333333,0.14705882352941177,FALSE,FALSE,TRUE,FALSE,TRUE
10/4/2013,AMO,The Spanish I love?,Other,Foreign language,English to Spanish,FALSE,4,19,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,4,0,0.5,0.21052631578947367,FALSE,FALSE,FALSE,FALSE,TRUE
7/26/2005,AMO,"I love, in Mexico",Other,Foreign language,English to Spanish,FALSE,4,17,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,3.5,1,0.5,0.23529411764705882,FALSE,FALSE,FALSE,FALSE,TRUE
1/16/2014,AMOI,French mine?,Other,Foreign language,English to French,FALSE,2,12,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.5,0,0,0.16666666666666666,FALSE,FALSE,FALSE,FALSE,TRUE
9/16/2012,AMOI,French possessive,Other,Foreign language,English to French,FALSE,2,17,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,8,0,0,0.058823529411764705,FALSE,FALSE,FALSE,FALSE,TRUE
11/10/1997,AMOI,"To me, in Paris",Other,Foreign language,English to French,FALSE,4,15,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,3,1,0.25,0.26666666666666666,FALSE,FALSE,FALSE,FALSE,TRUE
8/16/2020,AMIE,"Female friend, in France",Other,Foreign language,English to French,FALSE,4,24,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.25,1,0.5,0.16666666666666666,FALSE,FALSE,FALSE,FALSE,TRUE
8/17/1997,AMOI,"""Help!"" in France",Other,Foreign language,English to French,FALSE,3,17,5,FALSE,FALSE,FALSE,FALSE,0,FALSE,5,0,0.3333333333333333,0.29411764705882354,FALSE,FALSE,FALSE,FALSE,TRUE
8/2/1994,AMOI,French call for help,Other,Foreign language,English to French,FALSE,4,20,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.25,0,0,0.15,FALSE,FALSE,FALSE,FALSE,TRUE
6/20/2021,AMOR,Spanish love,Other,Foreign language,English to Spanish,FALSE,2,12,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.5,0,0,0.083333333,FALSE,FALSE,TRUE,FALSE,TRUE
11/20/2020,AMOR,Spanish opposite of odio,Other,Foreign language,English to Spanish,FALSE,4,24,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.25,0,0,0.125,FALSE,FALSE,TRUE,FALSE,TRUE
3/21/2020,AMOR,Spanish sweetheart,Other,Foreign language,English to Spanish,FALSE,2,18,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,8.5,0,0,0.055555556,FALSE,FALSE,TRUE,FALSE,TRUE
1/8/2001,AMOR,"Love, Spanish-style",Other,Foreign language,English to Spanish,FALSE,2,19,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,9,1,1,0.15789473684210525,FALSE,FALSE,TRUE,FALSE,TRUE
5/7/2014,AMOR,Italian ballad subject,Other,Foreign language,English to Italian,FALSE,3,22,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.666666666666667,0,0,0.090909091,FALSE,FALSE,TRUE,FALSE,TRUE
4/7/2010,AMOR,Love of Spain,Other,Foreign language,English to Spanish,FALSE,3,13,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,3.6666666666666665,0,0.6666666666666666,0.15384615384615385,FALSE,FALSE,TRUE,FALSE,TRUE
7/5/2018,AMORE,Subject of an Italian aria,Other,Foreign language,English to Italian,FALSE,5,26,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.4,0,0.2,0.15384615384615385,FALSE,FALSE,FALSE,FALSE,TRUE
6/3/2013,AMORE,"Love, Italian-style",Other,Foreign language,English to Italian,FALSE,2,19,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,9,1,1,0.15789473684210525,FALSE,FALSE,FALSE,FALSE,TRUE
9/29/2008,AMORE,Love Italian-style,Other,Foreign language,English to Italian,FALSE,2,18,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,8.5,0,0.5,0.1111111111111111,FALSE,FALSE,FALSE,FALSE,TRUE
12/7/2005,AMORE,Subject for an Italian aria,Other,Foreign language,English to Italian,FALSE,5,27,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.6,0,0.2,0.14814814814814814,FALSE,FALSE,FALSE,FALSE,TRUE
6/21/2003,AMORE,It may be blind in Italy,Other,Foreign language,English to Italian,FALSE,6,24,5,FALSE,FALSE,FALSE,FALSE,0,FALSE,3.1666666666666665,0,0.3333333333333333,0.20833333333333334,FALSE,FALSE,FALSE,FALSE,TRUE
9/14/2001,AMORE,A many-splendored thing in Italy?,Other,Foreign language,English to Italian,FALSE,5,33,6,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.8,0,0.2,0.18181818181818182,FALSE,FALSE,FALSE,FALSE,TRUE
11/22/1993,AMORE,"Love, Italian style",Other,Foreign language,English to Italian,FALSE,3,19,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.666666666666667,1,0.6666666666666666,0.15789473684210525,FALSE,FALSE,FALSE,FALSE,TRUE
8/25/2011,AMOUR,French affair,Other,Foreign language,English to French,FALSE,2,13,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0,0,0.076923077,FALSE,FALSE,TRUE,FALSE,TRUE
11/12/2020,AMIS,"Parts of some circles, in France",Other,Foreign language,English to French,FALSE,6,32,6,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.5,1,0.16666666666666666,0.1875,FALSE,FALSE,TRUE,FALSE,TRUE
9/22/2003,AMOUR,French romance,Other,Foreign language,English to French,FALSE,2,14,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0,0.071428571,FALSE,FALSE,TRUE,FALSE,TRUE
12/8/1997,AMOUR,French love affair,Other,Foreign language,English to French,FALSE,3,18,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.333333333333333,0,0,0.1111111111111111,FALSE,FALSE,TRUE,FALSE,TRUE
11/10/1997,AMOUR,French love,Other,Foreign language,English to French,FALSE,2,11,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,5,0,0,0.090909091,FALSE,FALSE,TRUE,FALSE,TRUE
7/25/2020,ANO,Spanish 101 word with a tilde,Other,Foreign language,English to Spanish,FALSE,6,29,8,FALSE,FALSE,FALSE,FALSE,0,FALSE,4,0,0,0.1724137931034483,FALSE,FALSE,FALSE,FALSE,TRUE
5/3/2020,ANO,Spanish unit of time with a tilde,Other,Foreign language,English to Spanish,FALSE,7,33,6,FALSE,FALSE,FALSE,FALSE,0,FALSE,3.857142857142857,0,0,0.18181818181818182,FALSE,FALSE,FALSE,FALSE,TRUE
7/31/2018,ANO,Year in Spain,Other,Foreign language,English to Spanish,FALSE,3,13,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,3.6666666666666665,0,0.3333333333333333,0.15384615384615385,FALSE,FALSE,FALSE,FALSE,TRUE
5/22/2017,ANO,"12 months, in Tijuana",Other,Foreign language,English to Spanish,FALSE,4,21,6,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.5,1,0.25,0.19047619047619047,FALSE,FALSE,FALSE,FALSE,TRUE
3/22/2017,ANO,Many meses in Mexico,Other,Foreign language,English to Spanish,FALSE,4,20,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.25,0,0.25,0.15,FALSE,FALSE,FALSE,FALSE,TRUE
9/29/2014,ANO,"Year, in Mexico",Other,Foreign language,English to Spanish,FALSE,3,15,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.333333333333333,1,0.3333333333333333,0.2,FALSE,FALSE,FALSE,FALSE,TRUE
5/4/2000,ANO,"2000, e.g., in Spain",Other,Foreign language,English to Spanish,FALSE,4,20,11,FALSE,FALSE,FALSE,FALSE,2,FALSE,4.25,2,0.25,0.35,TRUE,FALSE,FALSE,FALSE,TRUE
5/10/1994,ANO,A year in Mexico,Other,Foreign language,English to Spanish,FALSE,4,16,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,3.25,0,0.25,0.1875,FALSE,FALSE,FALSE,FALSE,TRUE
6/15/2021,ANOS,"Years, in Spain",Other,Foreign language,English to Spanish,FALSE,3,15,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.333333333333333,1,0.3333333333333333,0.2,FALSE,FALSE,FALSE,FALSE,TRUE
8/12/2013,ANOS,Spanish years,Other,Foreign language,English to Spanish,FALSE,2,13,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0,0,0.076923077,FALSE,FALSE,FALSE,FALSE,TRUE
6/7/2018,ANOS,"A long time, in Mexico",Other,Foreign language,English to Spanish,FALSE,5,22,5,FALSE,FALSE,FALSE,FALSE,0,FALSE,3.6,1,0.2,0.22727272727272727,FALSE,FALSE,FALSE,FALSE,TRUE
1/2/2012,ANOS,Years in Mexico,Other,Foreign language,English to Spanish,FALSE,3,15,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.333333333333333,0,0.3333333333333333,0.13333333333333333,FALSE,FALSE,FALSE,FALSE,TRUE
3/17/2003,ANOS,Years in Spain,Other,Foreign language,English to Spanish,FALSE,3,14,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,4,0,0.3333333333333333,0.14285714285714285,FALSE,FALSE,FALSE,FALSE,TRUE
9/24/1998,ANOS,A long time in Mexico,Other,Foreign language,English to Spanish,FALSE,5,21,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,3.4,0,0.2,0.19047619047619047,FALSE,FALSE,FALSE,FALSE,TRUE
12/1/2012,ARBOL,Part of a Spanish forest,Other,Foreign language,English to Spanish,FALSE,5,24,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,4,0,0.2,0.16666666666666666,FALSE,FALSE,FALSE,FALSE,TRUE
3/18/2012,ARME,French weapon,Other,Foreign language,English to French,FALSE,2,13,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0,0,0.076923077,FALSE,FALSE,FALSE,FALSE,TRUE
3/11/2016,ARMEE,French force,Other,Foreign language,English to French,FALSE,2,12,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.5,0,0,0.083333333,FALSE,FALSE,FALSE,FALSE,TRUE
4/19/2010,ARMEE,French military force,Other,Foreign language,English to French,FALSE,3,21,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.333333333333333,0,0,0.095238095,FALSE,FALSE,FALSE,FALSE,TRUE
4/21/2019,ARRIBA,Enthusiastic Spanish cry,Other,Foreign language,English to Spanish,FALSE,3,24,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,7.333333333333333,0,0.3333333333333333,0.083333333,FALSE,FALSE,TRUE,FALSE,TRUE
8/16/2017,ARRIBA,Excited Spanish cry,Other,Foreign language,English to Spanish,FALSE,3,19,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.666666666666667,0,0.3333333333333333,0.10526315789473684,FALSE,FALSE,TRUE,FALSE,TRUE
2/5/2013,ARRIBA,Spanish shout of joy,Other,Foreign language,English to Spanish,FALSE,4,20,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.25,0,0,0.15,FALSE,FALSE,TRUE,FALSE,TRUE
4/24/2005,ARRIBA,Exuberant Spanish cry,Other,Foreign language,English to Spanish,FALSE,3,21,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.333333333333333,0,0.3333333333333333,0.095238095,FALSE,FALSE,TRUE,FALSE,TRUE
7/30/2006,ARRIBA,Exuberant cry in Mexico,Other,Foreign language,English to Spanish,FALSE,4,23,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,5,0,0.25,0.13043478260869565,FALSE,FALSE,TRUE,FALSE,TRUE
10/3/2021,ARROZ,Spanish rice,Other,Foreign language,English to Spanish,FALSE,2,12,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.5,0,0,0.083333333,FALSE,FALSE,FALSE,FALSE,TRUE
9/8/2008,ARTE,Spanish paintings,Other,Foreign language,English to Spanish,FALSE,2,17,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,8,0,0,0.058823529411764705,FALSE,FALSE,FALSE,FALSE,TRUE
9/11/2000,ARTE,Spanish museum work,Other,Foreign language,English to Spanish,FALSE,3,19,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.666666666666667,0,0,0.10526315789473684,FALSE,FALSE,FALSE,FALSE,TRUE
11/28/2005,AMOI,"Mine, in France",Other,Foreign language,English to French,FALSE,3,15,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.333333333333333,1,0.6666666666666666,0.2,FALSE,FALSE,FALSE,FALSE,TRUE
7/6/1999,ANCIEN,"Old, in France",Other,Foreign language,English to French,FALSE,3,14,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,4,1,0.6666666666666666,0.21428571428571427,FALSE,FALSE,FALSE,FALSE,TRUE
12/18/1993,BARRIOS,Spanish quarters,Other,Foreign language,English to Spanish,FALSE,2,16,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,7.5,0,0,0.0625,FALSE,FALSE,TRUE,FALSE,TRUE
6/26/2019,BEBE,Spanish newborn,Other,Foreign language,English to Spanish,FALSE,2,15,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,7,0,0,0.066666667,FALSE,FALSE,FALSE,FALSE,TRUE
11/17/1999,BEBE,Spanish infant,Other,Foreign language,English to Spanish,FALSE,2,14,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0,0.071428571,FALSE,FALSE,FALSE,FALSE,TRUE
5/22/1997,BELLA,Italian's word of approval,Other,Foreign language,English to Italian,FALSE,4,26,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.75,0,0,0.15384615384615385,FALSE,FALSE,TRUE,FALSE,TRUE
3/6/2016,BENE,Italian fine?,Other,Foreign language,English to Italian,FALSE,2,13,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0,0,0.15384615384615385,FALSE,FALSE,TRUE,FALSE,TRUE
6/12/2012,BENE,"Italian ""well""",Other,Foreign language,English to Italian,FALSE,2,14,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0,0.21428571428571427,FALSE,FALSE,TRUE,FALSE,TRUE
1/23/2010,BENE,Italian well,Other,Foreign language,English to Italian,FALSE,2,12,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.5,0,0,0.083333333,FALSE,FALSE,TRUE,FALSE,TRUE
12/24/2018,BESO,"Kiss, in Spanish",Other,Foreign language,English to Spanish,FALSE,3,16,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.666666666666667,1,0.6666666666666666,0.1875,FALSE,FALSE,FALSE,FALSE,TRUE
6/4/2020,BESO,Spanish kiss,Other,Foreign language,English to Spanish,FALSE,2,12,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.5,0,0,0.083333333,FALSE,FALSE,FALSE,FALSE,TRUE
3/21/2011,BESO,"Spanish for ""kiss""",Other,Foreign language,English to Spanish,FALSE,3,18,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.333333333333333,0,0,0.2222222222222222,FALSE,FALSE,FALSE,FALSE,TRUE
10/1/2009,BESOS,Spanish kisses,Other,Foreign language,English to Spanish,FALSE,2,14,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0,0.071428571,FALSE,FALSE,FALSE,FALSE,TRUE
11/23/2000,BREA,Spanish tar,Other,Foreign language,English to Spanish,FALSE,2,11,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,5,0,0,0.090909091,FALSE,FALSE,FALSE,FALSE,TRUE
6/4/1995,BUENO,It's good in Mexico,Other,Foreign language,English to Spanish,FALSE,4,19,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,4,0,0.5,0.21052631578947367,FALSE,FALSE,FALSE,FALSE,TRUE
10/29/2016,BUENOS,Start of a Spanish greeting,Other,Foreign language,English to Spanish,FALSE,5,27,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.6,0,0.4,0.14814814814814814,FALSE,FALSE,FALSE,FALSE,TRUE
10/2/2011,ANGE,"Celestial being, in France",Other,Foreign language,English to French,FALSE,4,26,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.75,1,0.25,0.15384615384615385,FALSE,FALSE,FALSE,FALSE,TRUE
3/31/2010,CAMINO,Spanish road,Other,Foreign language,English to Spanish,FALSE,2,12,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.5,0,0,0.083333333,FALSE,FALSE,FALSE,FALSE,TRUE
12/1/2019,CARA,"Italian ""darling""",Other,Foreign language,English to Italian,FALSE,2,17,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,8,0,0,0.17647058823529413,FALSE,FALSE,TRUE,FALSE,TRUE
9/27/2019,CARA,"Italian ""dear""",Other,Foreign language,English to Italian,FALSE,2,14,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0,0.21428571428571427,FALSE,FALSE,TRUE,FALSE,TRUE
1/20/2013,CARA,Italian beloved,Other,Foreign language,English to Italian,FALSE,2,15,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,7,0,0,0.066666667,FALSE,FALSE,TRUE,FALSE,TRUE
3/20/2008,CARA,Italian sweetie,Other,Foreign language,English to Italian,FALSE,2,15,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,7,0,0,0.066666667,FALSE,FALSE,TRUE,FALSE,TRUE
4/10/2005,CARA,Italian honey,Other,Foreign language,English to Italian,FALSE,2,13,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0,0,0.076923077,FALSE,FALSE,TRUE,FALSE,TRUE
2/6/2001,CARA,Italian dearie,Other,Foreign language,English to Italian,FALSE,2,14,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0,0.071428571,FALSE,FALSE,TRUE,FALSE,TRUE
8/9/2005,ANGE,"Haloed one, in France",Other,Foreign language,English to French,FALSE,4,21,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.5,1,0.5,0.19047619047619047,FALSE,FALSE,FALSE,FALSE,TRUE
10/8/2017,CARO,Italian dear,Other,Foreign language,English to Italian,FALSE,2,12,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.5,0,0,0.083333333,FALSE,FALSE,TRUE,FALSE,TRUE
7/30/2010,CARO,Italian sweet?,Other,Foreign language,English to Italian,FALSE,2,14,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0,0.14285714285714285,FALSE,FALSE,TRUE,FALSE,TRUE
5/1/2003,ANGE,"Halo wearer, in France",Other,Foreign language,English to French,FALSE,4,22,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.75,1,0.5,0.18181818181818182,FALSE,FALSE,FALSE,FALSE,TRUE
10/15/2006,CARO,Italian sweetheart,Other,Foreign language,English to Italian,FALSE,2,18,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,8.5,0,0,0.055555556,FALSE,FALSE,TRUE,FALSE,TRUE
2/10/2006,CARO,Italian term of endearment,Other,Foreign language,English to Italian,FALSE,4,26,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.75,0,0,0.11538461538461539,FALSE,FALSE,TRUE,FALSE,TRUE
6/10/1999,CARO,"Italian ""dear""",Other,Foreign language,English to Italian,FALSE,2,14,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0,0.21428571428571427,FALSE,FALSE,TRUE,FALSE,TRUE
9/15/2020,CASA,Spanish abode,Other,Foreign language,English to Spanish,FALSE,2,13,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0,0,0.076923077,FALSE,FALSE,FALSE,FALSE,TRUE
4/14/2020,CASA,Spanish house,Other,Foreign language,English to Spanish,FALSE,2,13,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0,0,0.076923077,FALSE,FALSE,FALSE,FALSE,TRUE
4/18/2019,CASA,Spanish word repeated in a welcoming phrase,Other,Foreign language,English to Spanish,FALSE,7,43,6,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.285714285714286,0,0,0.13953488372093023,FALSE,FALSE,FALSE,FALSE,TRUE
12/11/2006,CASAS,Spanish houses,Other,Foreign language,English to Spanish,FALSE,2,14,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0,0.071428571,FALSE,FALSE,FALSE,FALSE,TRUE
4/13/1998,CASAS,Spanish homes,Other,Foreign language,English to Spanish,FALSE,2,13,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0,0,0.076923077,FALSE,FALSE,FALSE,FALSE,TRUE
1/25/2009,CENTO,Italian 100,Other,Foreign language,English to Italian,FALSE,2,11,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,5,0,0,0.090909091,FALSE,FALSE,TRUE,FALSE,TRUE
11/14/2014,CESTA,"Spanish for ""basket""",Other,Foreign language,English to Spanish,FALSE,3,20,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0,0,0.2,FALSE,FALSE,FALSE,FALSE,TRUE
12/6/2020,CHICA,Spanish term of affection between young women,Other,Foreign language,English to Spanish,FALSE,7,45,6,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.571428571428571,0,0,0.13333333333333333,FALSE,FALSE,FALSE,FALSE,TRUE
11/29/2009,CHICA,Spanish girl,Other,Foreign language,English to Spanish,FALSE,2,12,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.5,0,0,0.083333333,FALSE,FALSE,FALSE,FALSE,TRUE
5/2/2004,CHICOS,Spanish boys,Other,Foreign language,English to Spanish,FALSE,2,12,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.5,0,0,0.083333333,FALSE,FALSE,TRUE,FALSE,TRUE
5/30/2009,CHORIZO,Spanish pork sausage,Other,Foreign language,English to Spanish,FALSE,3,20,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0,0,0.1,FALSE,FALSE,FALSE,FALSE,TRUE
9/7/2007,ANNEE,"Four quarters, in France",Other,Foreign language,English to French,FALSE,4,24,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.25,1,0.25,0.16666666666666666,FALSE,FALSE,FALSE,FALSE,TRUE
10/10/2014,CHURRO,Spanish/Mexican pastry,Other,Foreign language,English to Spanish,FALSE,2,22,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,10.5,0,0,0.090909091,FALSE,FALSE,FALSE,FALSE,TRUE
1/23/2011,CHURRO,Spanish pastry,Other,Foreign language,English to Spanish,FALSE,2,14,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0,0.071428571,FALSE,FALSE,FALSE,FALSE,TRUE
