Date,Word,Clue,Primary Cluster,Cluster,ends in question,number words,length of clue,no alphabet characters,is quote,contains underscore,contains asterisk,contains done,number of non-consecutive periods in clue,is ellipsis in clue,avg word length,number commas in clue,percentage words (other than first word) that are upper-case,number non a-z or 1-9 characters in clue,contains e.g.,contains etc.,in vocab,OnlyRoman,MentionsGeo,is analogy,quoted clues
10/27/1995,BEA,"""___ doll...""",Other,Quote fill in the blank,FALSE,2,13,9,TRUE,TRUE,FALSE,FALSE,0,TRUE,6,0,0,0.6923076923076923,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
9/11/2019,HASIT,"""___ ever occurred to you ...?""",Other,Quote fill in the blank,FALSE,6,31,14,TRUE,TRUE,FALSE,FALSE,0,TRUE,4.333333333333333,0,0,0.45161290322580644,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
4/3/1994,SEENO,"""___ evil...""",Other,Quote fill in the blank,FALSE,2,13,9,TRUE,TRUE,FALSE,FALSE,0,TRUE,6,0,0,0.6923076923076923,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5/24/2018,NOT,"""___ fair!""",Other,Quote fill in the blank,FALSE,2,11,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,5,0,0,0.6363636363636364,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3/1/2021,OUR,"""___ Father who art in heaven ...""",Other,Quote fill in the blank,FALSE,7,34,14,TRUE,TRUE,FALSE,FALSE,0,TRUE,4,0,0.14285714285714285,0.4117647058823529,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
4/21/2019,IFAT,"""___ first you don't succeed ...""",Other,Quote fill in the blank,FALSE,6,33,14,TRUE,TRUE,FALSE,FALSE,0,TRUE,4.666666666666667,0,0,0.42424242424242425,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2/21/2014,HED,"""___ fly through the air with the greatest of ease""",Other,Quote fill in the blank,FALSE,10,51,14,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.2,0,0,0.27450980392156865,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7/23/2018,APRIL,"""___ fool!""",Other,Quote fill in the blank,FALSE,2,11,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,5,0,0,0.6363636363636364,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
9/11/1997,ASWE,"""___ forgive those who trespass...""",Other,Quote fill in the blank,FALSE,5,35,12,TRUE,TRUE,FALSE,FALSE,0,TRUE,6.2,0,0,0.34285714285714286,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11/10/2009,INORDERTO,"""___ form a more perfect Union ...""",Other,Quote fill in the blank,FALSE,7,35,14,TRUE,TRUE,FALSE,FALSE,0,TRUE,4.142857142857143,0,0.14285714285714285,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
12/25/2011,IWAS,"""___ framed!""",Other,Quote fill in the blank,FALSE,2,13,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,6,0,0,0.5384615384615384,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
4/18/2012,DER,"""___ Fuehrer's Face""",Other,Quote fill in the blank,FALSE,3,20,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,6,0,0.6666666666666666,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
10/26/2019,VERY,"""___ funny!""",Other,Quote fill in the blank,FALSE,2,12,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,5.5,0,0,0.5833333333333334,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3/12/2014,NOWI,"""___ get it!""",Other,Quote fill in the blank,FALSE,3,13,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.6666666666666665,0,0,0.6153846153846154,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2/2/2014,OHI,"""___ get it!""",Other,Quote fill in the blank,FALSE,3,13,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.6666666666666665,0,0,0.6153846153846154,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6/28/2012,ALIE,"""___ gets halfway around the world ...""",Other,Quote fill in the blank,FALSE,7,39,14,TRUE,TRUE,FALSE,FALSE,0,TRUE,4.714285714285714,0,0,0.358974359,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
8/7/2009,IFA,"""___ Girl Like You Loved a Boy Like Me""",Other,Quote fill in the blank,FALSE,9,39,13,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.4444444444444446,0,0.7777777777777778,0.3333333333333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
8/11/2014,HED,"""___ give you the shirt off his back""",Other,Quote fill in the blank,FALSE,8,37,12,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.75,0,0,0.32432432432432434,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3/23/2011,IVE,"""___ got it!""",Other,Quote fill in the blank,FALSE,3,13,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.6666666666666665,0,0,0.6153846153846154,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3/15/2020,HES,"""___ Got the Whole World in His Hands""",Other,Quote fill in the blank,FALSE,8,38,12,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.875,0,0.625,0.3157894736842105,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
4/23/2009,IVE,"""___ got you""",Other,Quote fill in the blank,FALSE,3,13,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.6666666666666665,0,0,0.5384615384615384,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
10/24/2016,IDLE,"""___ hands are the devil's playthings""",Other,Quote fill in the blank,FALSE,6,38,11,TRUE,TRUE,FALSE,FALSE,0,FALSE,5.5,0,0,0.2894736842105263,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
12/30/1997,IMAS,"""___ helpless as a kitten up a tree...""",Other,Quote fill in the blank,FALSE,8,39,15,TRUE,TRUE,FALSE,FALSE,0,TRUE,4,0,0,0.38461538461538464,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
10/11/2009,WHA,"""___ hoppen?""",Other,Quote fill in the blank,FALSE,2,13,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,6,0,0,0.5384615384615384,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
11/21/1995,BAH,"""___ humbug!""",Other,Quote fill in the blank,FALSE,2,13,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,6,0,0,0.5384615384615384,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5/13/2012,SEEIF,"""___ I care!""",Other,Quote fill in the blank,FALSE,3,13,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.6666666666666665,0,0.3333333333333333,0.6153846153846154,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3/31/2018,IDNO,"""___ idea!""",Other,Quote fill in the blank,FALSE,2,11,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,5,0,0,0.6363636363636364,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11/17/2011,USEIT,"""___ in good health""",Other,Quote fill in the blank,FALSE,4,20,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.25,0,0,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5/29/2014,NOI,"""___ insist!""",Other,Quote fill in the blank,FALSE,2,13,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,6,0,0,0.5384615384615384,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
9/23/1996,AMIND,"""___ is a terrible thing to waste""",Other,Quote fill in the blank,FALSE,7,34,11,TRUE,TRUE,FALSE,FALSE,0,FALSE,4,0,0,0.3235294117647059,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7/15/2012,ASTAR,"""___ Is Born""",Other,Quote fill in the blank,FALSE,3,13,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.6666666666666665,0,0.6666666666666666,0.5384615384615384,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
12/26/1999,MERINGUE,"""___ is gettin' a bit tight on mah finger""",Other,Quote fill in the blank,FALSE,9,42,14,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.7777777777777777,0,0,0.3333333333333333,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
8/11/2020,WOE,"""___ is me!""",Other,Quote fill in the blank,FALSE,3,12,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.3333333333333335,0,0,0.6666666666666666,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
7/2/2012,LESS,"""___ is more""",Other,Quote fill in the blank,FALSE,3,13,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.6666666666666665,0,0,0.5384615384615384,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
7/4/2001,HANG,"""___ it all!""",Other,Quote fill in the blank,FALSE,3,13,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.6666666666666665,0,0,0.6153846153846154,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
12/5/2010,ANDSO,"""___ it goes""",Other,Quote fill in the blank,FALSE,3,13,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.6666666666666665,0,0,0.5384615384615384,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3/23/2008,YOURE,"""___ joking!""",Other,Quote fill in the blank,FALSE,2,13,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,6,0,0,0.5384615384615384,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3/13/2005,KAY,"""___ Kyser's Kollege of Musical Knowledge""",Other,Quote fill in the blank,FALSE,6,42,11,TRUE,TRUE,FALSE,FALSE,0,FALSE,6.166666666666667,0,0.6666666666666666,0.2619047619047619,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2/13/2001,NOT,"""___ likely!""",Other,Quote fill in the blank,FALSE,2,13,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,6,0,0,0.5384615384615384,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
9/20/1998,ARTIS,"""___ long...""",Other,Quote fill in the blank,FALSE,2,13,9,TRUE,TRUE,FALSE,FALSE,0,TRUE,6,0,0,0.6923076923076923,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3/29/1998,YOUVE,"""___ lost me""",Other,Quote fill in the blank,FALSE,3,13,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.6666666666666665,0,0,0.5384615384615384,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5/18/2006,SHE,"""___ loves you, yeah, yeah, yeah ?à""",Other,Quote fill in the blank,FALSE,7,36,16,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.285714285714286,3,0,0.4444444444444444,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2/29/2012,ASI,"""___ made clear ...""",Other,Quote fill in the blank,FALSE,4,20,11,TRUE,TRUE,FALSE,FALSE,0,TRUE,4.25,0,0,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3/13/2021,ITS,"""___ magic!""",Other,Quote fill in the blank,FALSE,2,12,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,5.5,0,0,0.5833333333333334,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
4/9/1999,SOTO,"""___ make a long story short...""",Other,Quote fill in the blank,FALSE,6,32,13,TRUE,TRUE,FALSE,FALSE,0,TRUE,4.5,0,0,0.40625,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3/13/2018,AVE,"""___ Maria""",Other,Quote fill in the blank,FALSE,2,11,6,TRUE,TRUE,FALSE,FALSE,0,FALSE,5,0,0.5,0.5454545454545454,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
7/19/2014,ITS,"""___ me""",Other,Quote fill in the blank,FALSE,2,8,6,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.5,0,0,0.75,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1/20/2008,MRS,"""___ Miniver""",Other,Quote fill in the blank,FALSE,2,13,6,TRUE,TRUE,FALSE,FALSE,0,FALSE,6,0,0.5,0.46153846153846156,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
4/12/1994,AMOS,"""___ 'n'Andy""",Other,Quote fill in the blank,FALSE,2,13,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,6,0,0,0.6153846153846154,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
12/8/2010,ACT,"""___ natural""",Other,Quote fill in the blank,FALSE,2,13,6,TRUE,TRUE,FALSE,FALSE,0,FALSE,6,0,0,0.46153846153846156,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3/9/1994,EYEOF,"""___ newt...""",Other,Quote fill in the blank,FALSE,2,13,9,TRUE,TRUE,FALSE,FALSE,0,TRUE,6,0,0,0.6923076923076923,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
9/24/1994,ITS,"""___ no use!""",Other,Quote fill in the blank,FALSE,3,13,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.6666666666666665,0,0,0.6153846153846154,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5/9/2011,EAST,"""___ of Eden""",Other,Quote fill in the blank,FALSE,3,13,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.6666666666666665,0,0.3333333333333333,0.5384615384615384,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3/20/2019,HOP,"""___ on it!""",Other,Quote fill in the blank,FALSE,3,12,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.3333333333333335,0,0,0.6666666666666666,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
4/5/2019,LETS,"""___ party!""",Other,Quote fill in the blank,FALSE,2,12,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,5.5,0,0,0.5833333333333334,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
7/6/2020,SGT,"""___ Pepper's Lonely Hearts Club Band""",Other,Quote fill in the blank,FALSE,6,38,11,TRUE,TRUE,FALSE,FALSE,0,FALSE,5.5,0,0.8333333333333334,0.2894736842105263,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7/8/2011,ASA,"""___ precaution ...""",Other,Quote fill in the blank,FALSE,3,20,10,TRUE,TRUE,FALSE,FALSE,0,TRUE,6,0,0,0.5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
8/23/2010,INOW,"""___ pronounce you man and wife""",Other,Quote fill in the blank,FALSE,6,32,10,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.5,0,0,0.3125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
9/12/2021,IFWE,"""___ put our heads together ...""",Other,Quote fill in the blank,FALSE,6,32,13,TRUE,TRUE,FALSE,FALSE,0,TRUE,4.5,0,0,0.40625,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
4/29/2018,AMI,"""___ reading too much into this?""",Other,Quote fill in the blank,FALSE,6,33,11,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.666666666666667,0,0,0.3333333333333333,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1/27/2019,IGOT,"""___ Rhythm""",Other,Quote fill in the blank,FALSE,2,12,6,TRUE,TRUE,FALSE,FALSE,0,FALSE,5.5,0,0.5,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7/2/2017,IMONA,"""___ roll!""",Other,Quote fill in the blank,FALSE,2,11,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,5,0,0,0.6363636363636364,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6/7/2000,SOI,"""___ said...""",Other,Quote fill in the blank,FALSE,2,13,9,TRUE,TRUE,FALSE,FALSE,0,TRUE,6,0,0,0.6923076923076923,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
8/15/1998,ASI,"""___ said...""",Other,Quote fill in the blank,FALSE,2,13,9,TRUE,TRUE,FALSE,FALSE,0,TRUE,6,0,0,0.6923076923076923,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11/22/2008,SADTO,"""___ say ...""",Other,Quote fill in the blank,FALSE,3,13,10,TRUE,TRUE,FALSE,FALSE,0,TRUE,3.6666666666666665,0,0,0.7692307692307693,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11/24/2020,SHE,"""___ sells seashells by the seashore""",Other,Quote fill in the blank,FALSE,6,37,10,TRUE,TRUE,FALSE,FALSE,0,FALSE,5.333333333333333,0,0,0.2702702702702703,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
4/12/2008,KIND,"""___ sir ...""",Other,Quote fill in the blank,FALSE,3,13,10,TRUE,TRUE,FALSE,FALSE,0,TRUE,3.6666666666666665,0,0,0.7692307692307693,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
10/30/2013,TIS,"""___ So Sweet to Trust in Jesus""",Other,Quote fill in the blank,FALSE,7,32,11,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.7142857142857144,0,0.5714285714285714,0.34375,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
8/18/2012,WHOM,"""___ the gods would destroy ...""",Other,Quote fill in the blank,FALSE,6,32,13,TRUE,TRUE,FALSE,FALSE,0,TRUE,4.5,0,0,0.40625,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
10/18/2021,TWAS,"""___ the night before Christmas ...""",Other,Quote fill in the blank,FALSE,6,36,13,TRUE,TRUE,FALSE,FALSE,0,TRUE,5.166666666666667,0,0.16666666666666666,0.3611111111111111,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
4/16/2018,OER,"""___ the ramparts we watched ...""",Other,Quote fill in the blank,FALSE,6,33,13,TRUE,TRUE,FALSE,FALSE,0,TRUE,4.666666666666667,0,0,0.3939393939393939,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
6/21/1999,OER,"""___ the ramparts we watched...""",Other,Quote fill in the blank,FALSE,5,32,12,TRUE,TRUE,FALSE,FALSE,0,TRUE,5.6,0,0,0.375,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
6/20/2021,AHOY,"""___ there!""",Other,Quote fill in the blank,FALSE,2,12,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,5.5,0,0,0.5833333333333334,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
10/25/2009,SOI,"""___ thought""",Other,Quote fill in the blank,FALSE,2,13,6,TRUE,TRUE,FALSE,FALSE,0,FALSE,6,0,0,0.46153846153846156,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
12/6/2000,GLAD,"""___ to help""",Other,Quote fill in the blank,FALSE,3,13,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.6666666666666665,0,0,0.5384615384615384,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
7/22/2019,ODE,"""___ to Joy""",Other,Quote fill in the blank,FALSE,3,12,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.3333333333333335,0,0.3333333333333333,0.5833333333333334,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3/23/2015,ABLE,"""___ to leap tall buildings ...""",Other,Quote fill in the blank,FALSE,6,32,13,TRUE,TRUE,FALSE,FALSE,0,TRUE,4.5,0,0,0.40625,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
10/13/1996,NERTS,"""___ to you!""",Other,Quote fill in the blank,FALSE,3,13,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.6666666666666665,0,0,0.6153846153846154,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
4/6/2011,IFA,"""___ tree falls ...""",Other,Quote fill in the blank,FALSE,4,20,11,TRUE,TRUE,FALSE,FALSE,0,TRUE,4.25,0,0,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
9/27/2014,AMERE,"""___ trifle!""",Other,Quote fill in the blank,FALSE,2,13,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,6,0,0,0.5384615384615384,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5/7/2011,ITLL,"""___ turn up""",Other,Quote fill in the blank,FALSE,3,13,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.6666666666666665,0,0,0.5384615384615384,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7/12/2018,SAY,"""___ uncle""",Other,Quote fill in the blank,FALSE,2,11,6,TRUE,TRUE,FALSE,FALSE,0,FALSE,5,0,0,0.5454545454545454,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
12/26/1999,SENSUOUS,"""___ up, why dontcha grab me a beer?""",Other,Quote fill in the blank,FALSE,8,37,14,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.75,1,0,0.3783783783783784,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
8/18/2011,ASI,"""___ was saying ...""",Other,Quote fill in the blank,FALSE,4,20,11,TRUE,TRUE,FALSE,FALSE,0,TRUE,4.25,0,0,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3/10/1995,ARENT,"""___ We All?""",Other,Quote fill in the blank,FALSE,3,13,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.6666666666666665,0,0.6666666666666666,0.6153846153846154,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
8/4/1994,ALLS,"""___ well...""",Other,Quote fill in the blank,FALSE,2,13,9,TRUE,TRUE,FALSE,FALSE,0,TRUE,6,0,0,0.6923076923076923,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
7/22/2012,HITEM,"""___ where it hurts""",Other,Quote fill in the blank,FALSE,4,20,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.25,0,0,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
8/15/2018,TRUER,"""___ words have never been spoken""",Other,Quote fill in the blank,FALSE,6,34,10,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.833333333333333,0,0,0.29411764705882354,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5/12/2010,IOWE,"""___ you one""",Other,Quote fill in the blank,FALSE,3,13,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.6666666666666665,0,0,0.5384615384615384,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
10/26/1996,ITOLD,"""___ you so!""",Other,Quote fill in the blank,FALSE,3,13,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.6666666666666665,0,0,0.6153846153846154,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11/28/1995,HOME,"""___, James!""",Other,Quote fill in the blank,FALSE,2,13,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,6,1,0.5,0.6153846153846154,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5/21/2007,ALAS,"""___, poor Yorick! I knew him, Horatio""",Other,Quote fill in the blank,FALSE,7,39,14,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.714285714285714,2,0.42857142857142855,0.358974359,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
7/4/1998,YEAH,"""___, right!""",Other,Quote fill in the blank,FALSE,2,13,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,6,1,0,0.6153846153846154,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
8/1/2021,CHA,"""___-ching!""",Other,Quote fill in the blank,FALSE,1,12,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,12,0,0,0.5833333333333334,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5/24/2012,IMA,"""___-comin'!""",Other,Quote fill in the blank,FALSE,1,13,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,13,0,0,0.6153846153846154,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
11/27/2019,UPSY,"""___-daisy!""",Other,Quote fill in the blank,FALSE,1,12,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,12,0,0,0.5833333333333334,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
12/16/1993,THAT,"""___does it!""",Other,Quote fill in the blank,FALSE,2,13,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,6,0,0,0.5384615384615384,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
6/3/1996,LETEM,"""___Eat Cake""",Other,Quote fill in the blank,FALSE,2,13,6,TRUE,TRUE,FALSE,FALSE,0,FALSE,6,0,0.5,0.46153846153846156,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
4/19/1996,ALAND,"""___flowing with milk and honey""",Other,Quote fill in the blank,FALSE,5,32,9,TRUE,TRUE,FALSE,FALSE,0,FALSE,5.6,0,0,0.28125,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2/7/1996,ASIF,"""___I cared!""",Other,Quote fill in the blank,FALSE,2,13,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,6,0,0,0.5384615384615384,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6/10/1996,DOAS,"""___I say...""",Other,Quote fill in the blank,FALSE,2,13,9,TRUE,TRUE,FALSE,FALSE,0,TRUE,6,0,0,0.6923076923076923,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5/6/1996,ANNA,"""___Karenina""",Other,Quote fill in the blank,FALSE,1,13,5,TRUE,TRUE,FALSE,FALSE,0,FALSE,13,0,0,0.38461538461538464,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5/20/1996,IRMA,"""___la Douce""",Other,Quote fill in the blank,FALSE,2,13,6,TRUE,TRUE,FALSE,FALSE,0,FALSE,6,0,0.5,0.46153846153846156,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5/22/2017,TRA,"""___-la-la""",Other,Quote fill in the blank,FALSE,1,11,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,11,0,0,0.6363636363636364,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5/4/1996,PLATOS,"""___Republic""",Other,Quote fill in the blank,FALSE,1,13,5,TRUE,TRUE,FALSE,FALSE,0,FALSE,13,0,0,0.38461538461538464,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5/20/1994,ITSIN,"""___the bag!""",Other,Quote fill in the blank,FALSE,2,13,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,6,0,0,0.5384615384615384,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7/2/1996,INGOD,"""___We Trust""",Other,Quote fill in the blank,FALSE,2,13,6,TRUE,TRUE,FALSE,FALSE,0,FALSE,6,0,0.5,0.46153846153846156,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
8/21/2017,AGO,"""A long time ___ in a galaxy far, far away ...""",Other,Quote fill in the blank,FALSE,11,47,19,TRUE,TRUE,FALSE,FALSE,0,TRUE,3.3636363636363638,1,0,0.40425531914893614,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
