Date,Word,Clue,Primary Cluster,Cluster,ends in question,number words,length of clue,no alphabet characters,is quote,contains underscore,contains asterisk,contains done,number of non-consecutive periods in clue,is ellipsis in clue,avg word length,number commas in clue,percentage words (other than first word) that are upper-case,number non a-z or 1-9 characters in clue,contains e.g.,contains etc.,quoted clues,contains dir.,"contains ,maybe"
10/15/2020,FOGIN,"Strand at the airport, maybe",Other,,False,5,28,5,False,False,False,False,0,False,4.8,1,0.0,0.03571428571428571,False,False,False,False,True
10/14/2020,FOGIN,"Strand at an airport, maybe",Other,,False,5,27,5,False,False,False,False,0,False,4.6,1,0.2,0.037037037037037035,False,False,False,False,True
10/11/2020,INLAW,"Relatively new relative, maybe",Other,,False,4,30,4,False,False,False,False,0,False,6.75,1,0.0,0.03333333333333333,False,False,False,False,True
10/11/2020,LEWDER,"More N.S.F.W., maybe",Other,,False,3,20,7,False,False,False,False,4,False,6.0,1,0.3333333333333333,0.25,False,False,False,False,True
10/8/2020,BCC,"Secretly include, maybe",Other,,False,3,23,3,False,False,False,False,0,False,7.0,1,0.0,0.043478260869565216,False,False,False,False,True
10/7/2020,GALA,"Black-tie affair, maybe",Other,,False,3,23,4,False,False,False,False,0,False,7.0,1,0.3333333333333333,0.08695652173913043,False,False,False,False,True
10/4/2020,TWOPAIR,"Kings and queens, maybe",Other,,False,4,23,4,False,False,False,False,0,False,5.0,1,0.0,0.043478260869565216,False,False,False,False,True
10/4/2020,NEWDO,"Makeover result, maybe",Other,,False,3,22,3,False,False,False,False,0,False,6.666666666666667,1,0.3333333333333333,0.045454545454545456,False,False,False,False,True
10/3/2020,ICICLE,"Something hanging near Christmas lights, maybe",Other,,False,6,46,6,False,False,False,False,0,False,6.833333333333333,1,0.16666666666666666,0.021739130434782608,False,False,False,False,True
9/30/2020,AIM,"Gamer's asset, maybe",Other,,False,3,20,4,False,False,False,False,0,False,6.0,1,0.3333333333333333,0.1,False,False,False,False,True
9/29/2020,SOS,"Message in Morse code, maybe",Other,,False,5,28,5,False,False,False,False,0,False,4.8,1,0.2,0.03571428571428571,False,False,False,False,True
9/29/2020,UHAUL,"Rental when moving, maybe",Other,,False,4,25,4,False,False,False,False,0,False,5.5,1,0.0,0.04,False,False,False,False,True
9/29/2020,NERD,"One who knows all the answers, maybe",Other,,False,7,36,7,False,False,False,False,0,False,4.285714285714286,1,0.0,0.027777777777777776,False,False,False,False,True
9/26/2020,RAGEQUIT,"Click the ""X"" when vexed, maybe",Other,,False,6,31,8,False,False,False,False,0,False,4.333333333333333,1,0.3333333333333333,0.0967741935483871,False,False,False,False,True
9/25/2020,UMPS,"Keeps track of a count, maybe",Other,,False,6,29,6,False,False,False,False,0,False,4.0,1,0.16666666666666666,0.034482758620689655,False,False,False,False,True
9/23/2020,INKSTAINED,"Like an illustrator's fingertips, maybe",Other,,False,5,39,6,False,False,False,False,0,False,7.0,1,0.0,0.05128205128205128,False,False,False,False,True
9/18/2020,BURP,"Pat on the back, maybe",Other,,False,5,22,5,False,False,False,False,0,False,3.6,1,0.0,0.045454545454545456,False,False,False,False,True
9/18/2020,NONSLIP,"Rubberized, maybe",Other,,False,2,17,2,False,False,False,False,0,False,8.0,1,0.0,0.058823529411764705,False,False,False,False,True
9/18/2020,IDOL,"One with tens of millions of Instagram followers, maybe",Other,,False,9,55,9,False,False,False,False,0,False,5.222222222222222,1,0.1111111111111111,0.01818181818181818,False,False,False,False,True
9/16/2020,PAWS,"Print sources, maybe",Other,,False,3,20,3,False,False,False,False,0,False,6.0,1,0.0,0.05,False,False,False,False,True
9/13/2020,SHIP,"FedEx, maybe",Other,,False,2,12,2,False,False,False,False,0,False,5.5,1,0.5,0.08333333333333333,False,False,False,False,True
9/13/2020,LOCKED,"Needing a passcode, maybe",Other,,False,4,25,4,False,False,False,False,0,False,5.5,1,0.0,0.04,False,False,False,False,True
9/12/2020,BYES,"Rewards for regular-season winners, maybe",Other,,False,5,41,6,False,False,False,False,0,False,7.4,1,0.0,0.04878048780487805,False,False,False,False,True
9/11/2020,BRINE,"Solution for a chef, maybe",Other,,False,5,26,5,False,False,False,False,0,False,4.4,1,0.0,0.038461538461538464,False,False,False,False,True
9/11/2020,ERA,"Slice of life, maybe",Other,,False,4,20,4,False,False,False,False,0,False,4.25,1,0.0,0.05,False,False,False,False,True
9/10/2020,AIDE,"Person carrying a briefcase, maybe",Other,,False,5,34,5,False,False,False,False,0,False,6.0,1,0.2,0.029411764705882353,False,False,False,False,True
9/8/2020,MEOW,"Ask for Friskies, maybe",Other,,False,4,23,4,False,False,False,False,0,False,5.0,1,0.5,0.043478260869565216,False,False,False,False,True
9/8/2020,RATEDR,"Like movies that are more adult than PG-13, maybe",Other,,False,9,49,12,False,False,False,False,0,False,4.555555555555555,1,0.1111111111111111,0.04081632653061224,False,False,False,False,True
9/8/2020,POLER,"One propelling a raft, maybe",Other,,False,5,28,5,False,False,False,False,0,False,4.8,1,0.0,0.03571428571428571,False,False,False,False,True
9/6/2020,RBI,"Result, maybe, in brief",Other,,False,4,23,5,False,False,False,False,0,False,5.0,2,0.0,0.08695652173913043,False,False,False,False,True
9/6/2020,SNARL,"Junkyard warning, maybe",Other,,False,3,23,3,False,False,False,False,0,False,7.0,1,0.3333333333333333,0.043478260869565216,False,False,False,False,True
9/4/2020,REPOST,"Meme you've seen a thousand times, maybe",Other,,False,7,40,8,False,False,False,False,0,False,4.857142857142857,1,0.14285714285714285,0.05,False,False,False,False,True
8/30/2020,AWW,"Response to a puppy video, maybe",Other,,False,6,32,6,False,False,False,False,0,False,4.5,1,0.0,0.03125,False,False,False,False,True
8/29/2020,HOTMIC,"Cause of a public embarrassment, maybe",Other,,False,6,38,6,False,False,False,False,0,False,5.5,1,0.0,0.02631578947368421,False,False,False,False,True
8/28/2020,ITEM,"Two people in People, maybe",Other,,False,5,27,5,False,False,False,False,0,False,4.6,1,0.2,0.037037037037037035,False,False,False,False,True
8/28/2020,PETRAT,"One using an exercise wheel, maybe",Other,,False,6,34,6,False,False,False,False,0,False,4.833333333333333,1,0.0,0.029411764705882353,False,False,False,False,True
8/25/2020,SHY,"Reluctant to make eye contact, maybe",Other,,False,6,36,6,False,False,False,False,0,False,5.166666666666667,1,0.0,0.027777777777777776,False,False,False,False,True
8/25/2020,RANT,"Chew someone out, maybe",Other,,False,4,23,4,False,False,False,False,0,False,5.0,1,0.25,0.043478260869565216,False,False,False,False,True
8/24/2020,ONEPM,"End of a lunch hour, maybe",Other,,False,6,26,6,False,False,False,False,0,False,3.5,1,0.0,0.038461538461538464,False,False,False,False,True
8/23/2020,AGOG,"On tenterhooks, maybe",Other,,False,3,21,3,False,False,False,False,0,False,6.333333333333333,1,0.0,0.047619047619047616,False,False,False,False,True
8/22/2020,TVAD,"Prompter of a channel change, maybe",Other,,False,6,35,6,False,False,False,False,0,False,5.0,1,0.0,0.02857142857142857,False,False,False,False,True
8/21/2020,OARS,"Props for some beach house decor, maybe",Other,,False,7,39,7,False,False,False,False,0,False,4.714285714285714,1,0.0,0.02564102564102564,False,False,False,False,True
8/18/2020,BOXSET,"Complete DVD collection, maybe",Other,,False,4,30,4,False,False,False,False,0,False,6.75,1,0.25,0.03333333333333333,False,False,False,False,True
8/14/2020,SHOTS,"Agenda for a vet visit, maybe",Other,,False,6,29,6,False,False,False,False,0,False,4.0,1,0.16666666666666666,0.034482758620689655,False,False,False,False,True
8/12/2020,BORED,"Doodling away, maybe",Other,,False,3,20,3,False,False,False,False,0,False,6.0,1,0.0,0.05,False,False,False,False,True
8/9/2020,ERODED,"Like a seacoast after a storm, maybe",Other,,False,7,36,7,False,False,False,False,0,False,4.285714285714286,1,0.0,0.027777777777777776,False,False,False,False,True
8/8/2020,YEN,"Money for a bullet train ticket, maybe",Other,,False,7,38,7,False,False,False,False,0,False,4.571428571428571,1,0.0,0.02631578947368421,False,False,False,False,True
8/7/2020,TMZ,"Breaker of a celebrity breakup, maybe",Other,,False,6,37,6,False,False,False,False,0,False,5.333333333333333,1,0.16666666666666666,0.02702702702702703,False,False,False,False,True
8/4/2020,BONE,"Uneaten part of an entree, maybe",Other,,False,6,32,6,False,False,False,False,0,False,4.5,1,0.16666666666666666,0.03125,False,False,False,False,True
8/4/2020,BIO,"Paragraph in a playbill, maybe",Other,,False,5,30,5,False,False,False,False,0,False,5.2,1,0.2,0.03333333333333333,False,False,False,False,True
8/2/2020,ONETON,"Pickup truck capacity, maybe",Other,,False,4,28,4,False,False,False,False,0,False,6.25,1,0.25,0.03571428571428571,False,False,False,False,True
8/2/2020,RVTRIP,"Cross-country camping expedition, maybe",Other,,False,4,39,5,False,False,False,False,0,False,9.0,1,0.0,0.05128205128205128,False,False,False,False,True
8/1/2020,SIPS,"Tries, maybe",Other,,False,2,12,2,False,False,False,False,0,False,5.5,1,0.0,0.08333333333333333,False,False,False,False,True
7/31/2020,PROM,"Ball in a gym, maybe",Other,,False,5,20,5,False,False,False,False,0,False,3.2,1,0.2,0.05,False,False,False,False,True
7/22/2020,TAS,"Univ. paper graders, maybe",Other,,False,4,26,5,False,False,False,False,1,False,5.75,1,0.25,0.07692307692307693,False,False,False,False,True
7/22/2020,BUMLEG,"Cause of a limp, maybe",Other,,False,5,22,5,False,False,False,False,0,False,3.6,1,0.0,0.045454545454545456,False,False,False,False,True
7/19/2020,GRANDMA,"Matriarch's title, maybe",Other,,False,3,24,4,False,False,False,False,0,False,7.333333333333333,1,0.3333333333333333,0.08333333333333333,False,False,False,False,True
7/18/2020,ANT,"One seeking table scraps, maybe",Other,,False,5,31,5,False,False,False,False,0,False,5.4,1,0.0,0.03225806451612903,False,False,False,False,True
7/18/2020,PETDOGS,"Ones seeking table scraps, maybe",Other,,False,5,32,5,False,False,False,False,0,False,5.6,1,0.0,0.03125,False,False,False,False,True
7/16/2020,RASTA,"One with dreads, maybe",Other,,False,4,22,4,False,False,False,False,0,False,4.75,1,0.0,0.045454545454545456,False,False,False,False,True
7/14/2020,NOOIL,"Dieter's food request, maybe",Other,,False,4,28,5,False,False,False,False,0,False,6.25,1,0.25,0.07142857142857142,False,False,False,False,True
7/11/2020,ELF,"Christmas tree figurine, maybe",Other,,False,4,30,4,False,False,False,False,0,False,6.75,1,0.25,0.03333333333333333,False,False,False,False,True
7/11/2020,SCONCE,"Torch bearer, maybe",Other,,False,3,19,3,False,False,False,False,0,False,5.666666666666667,1,0.3333333333333333,0.05263157894736842,False,False,False,False,True
7/7/2020,HIRER,"One using Monster.com, maybe",Other,,False,4,28,5,False,False,False,False,1,False,6.25,1,0.25,0.07142857142857142,False,False,False,False,True
7/5/2020,MRI,"X-ray alternative, maybe",Other,,False,3,24,4,False,False,False,False,0,False,7.333333333333333,1,0.0,0.08333333333333333,False,False,False,False,True
7/2/2020,AGEONE,"Time to take first steps, maybe",Other,,False,6,31,6,False,False,False,False,0,False,4.333333333333333,1,0.0,0.03225806451612903,False,False,False,False,True
6/30/2020,SNAFU,"Reason for an apology, maybe",Other,,False,5,28,5,False,False,False,False,0,False,4.8,1,0.2,0.03571428571428571,False,False,False,False,True
6/28/2020,IRE,"Something drawn by a jerk, maybe",Other,,False,6,32,6,False,False,False,False,0,False,4.5,1,0.0,0.03125,False,False,False,False,True
6/18/2020,ALEXA,"One setting an alarm, maybe",Other,,False,5,27,5,False,False,False,False,0,False,4.6,1,0.0,0.037037037037037035,False,False,False,False,True
6/12/2020,AGONY,"Sitting next to a constantly crying baby on a cross-country flight, maybe",Other,,False,12,73,13,False,False,False,False,0,False,5.166666666666667,1,0.0,0.0273972602739726,False,False,False,False,True
6/10/2020,MAMA,"Baby's first word, maybe",Other,,False,4,24,5,False,False,False,False,0,False,5.25,1,0.25,0.08333333333333333,False,False,False,False,True
6/7/2020,SCREED,"Multiparagraph blog comment, maybe",Other,,False,4,34,4,False,False,False,False,0,False,7.75,1,0.25,0.029411764705882353,False,False,False,False,True
6/7/2020,HOUSESIT,"Do a favor for a vacationing friend, maybe",Other,,False,8,42,8,False,False,False,False,0,False,4.375,1,0.0,0.023809523809523808,False,False,False,False,True
6/2/2020,LAD,"Knickers wearer, maybe",Other,,False,3,22,3,False,False,False,False,0,False,6.666666666666667,1,0.0,0.045454545454545456,False,False,False,False,True
5/29/2020,BOT,"One making a malicious attack, maybe",Other,,False,6,36,6,False,False,False,False,0,False,5.166666666666667,1,0.0,0.027777777777777776,False,False,False,False,True
5/26/2020,ADOUT,"Tennis score after deuce, maybe",Other,,False,5,31,5,False,False,False,False,0,False,5.4,1,0.2,0.03225806451612903,False,False,False,False,True
5/22/2020,MINI,"Cheaper option of a tech device, maybe",Other,,False,7,38,7,False,False,False,False,0,False,4.571428571428571,1,0.14285714285714285,0.02631578947368421,False,False,False,False,True
5/21/2020,MBA,"New corp. hire, maybe",Other,,False,4,21,5,False,False,False,False,1,False,4.5,1,0.25,0.09523809523809523,False,False,False,False,True
5/18/2020,WIRES,"Tangle behind a computer, maybe",Other,,False,5,31,5,False,False,False,False,0,False,5.4,1,0.2,0.03225806451612903,False,False,False,False,True
5/17/2020,PISTOLS,"Colts, maybe",Other,,False,2,12,2,False,False,False,False,0,False,5.5,1,0.0,0.08333333333333333,False,False,False,False,True
5/17/2020,MAZE,"Entertainment on a diner place mat, maybe",Other,,False,7,41,7,False,False,False,False,0,False,5.0,1,0.0,0.024390243902439025,False,False,False,False,True
5/3/2020,OSCAR,"Prize for a doc, maybe",Other,,False,5,22,5,False,False,False,False,0,False,3.6,1,0.0,0.045454545454545456,False,False,False,False,True
5/2/2020,FORGETS,"Leaves back at the house, maybe",Other,,False,6,31,6,False,False,False,False,0,False,4.333333333333333,1,0.0,0.03225806451612903,False,False,False,False,True
4/30/2020,ADHOC,"Stopgap, maybe",Other,,False,2,14,2,False,False,False,False,0,False,6.5,1,0.5,0.07142857142857142,False,False,False,False,True
4/30/2020,REDDEN,"Ripen, maybe",Other,,False,2,12,2,False,False,False,False,0,False,5.5,1,0.5,0.08333333333333333,False,False,False,False,True
4/26/2020,PEERIN,"Try to see if anyone is home, maybe",Other,,False,8,35,8,False,False,False,False,0,False,3.5,1,0.0,0.02857142857142857,False,False,False,False,True
4/25/2020,ARIA,"Met demand, maybe",Other,,False,3,17,3,False,False,False,False,0,False,5.0,1,0.3333333333333333,0.058823529411764705,False,False,False,False,True
4/24/2020,BLUR,"The night before on the day after, maybe",Other,,False,8,40,8,False,False,False,False,0,False,4.125,1,0.0,0.025,False,False,False,False,True
4/5/2020,ENS,"Capt.'s assistant, maybe",Other,,False,3,24,5,False,False,False,False,1,False,7.333333333333333,1,0.3333333333333333,0.125,False,False,False,False,True
3/25/2020,LARVA,"Creepy-crawly, maybe",Other,,False,2,20,3,False,False,False,False,0,False,9.5,1,0.5,0.1,False,False,False,False,True
3/25/2020,COPAPLEA,"Shorten the sentence, maybe?",Other,,True,4,28,5,False,False,False,False,0,False,6.25,1,0.0,0.07142857142857142,False,False,False,False,True
3/24/2020,EEG,"I.C.U. test, maybe",Other,,False,3,18,6,False,False,False,False,3,False,5.333333333333333,1,0.3333333333333333,0.2222222222222222,False,False,False,False,True
3/22/2020,HMO,"Benefits plan, maybe",Other,,False,3,20,3,False,False,False,False,0,False,6.0,1,0.0,0.05,False,False,False,False,True
3/14/2020,PETS,"Rewards for good behavior, maybe",Other,,False,5,32,5,False,False,False,False,0,False,5.6,1,0.0,0.03125,False,False,False,False,True
3/14/2020,ABUSES,"Causes for censuring, maybe",Other,,False,4,27,4,False,False,False,False,0,False,6.0,1,0.0,0.037037037037037035,False,False,False,False,True
3/12/2020,AVIATE,"Do loop-the-loops, maybe",Other,,False,3,24,5,False,False,False,False,0,False,7.333333333333333,1,0.0,0.125,False,False,False,False,True
3/6/2020,SEXT,"Subject of a scandal, maybe",Other,,False,5,27,5,False,False,False,False,0,False,4.6,1,0.0,0.037037037037037035,False,False,False,False,True
3/6/2020,DRAFTY,"Like a hospital gown, maybe",Other,,False,5,27,5,False,False,False,False,0,False,4.6,1,0.0,0.037037037037037035,False,False,False,False,True
3/6/2020,MEALY,"Like a bad apple, maybe",Other,,False,5,23,5,False,False,False,False,0,False,3.8,1,0.0,0.043478260869565216,False,False,False,False,True
3/5/2020,ETC,"List ender, maybe",Other,,False,3,17,3,False,False,False,False,0,False,5.0,1,0.0,0.058823529411764705,False,False,False,False,True
2/26/2020,ONKP,"Peeling potatoes as punishment, maybe",Other,,False,5,37,5,False,False,False,False,0,False,6.6,1,0.0,0.02702702702702703,False,False,False,False,True
2/26/2020,OAK,"Squirrel's favorite tree, maybe",Other,,False,4,31,5,False,False,False,False,0,False,7.0,1,0.25,0.06451612903225806,False,False,False,False,True
2/25/2020,LORRY,"Vehicle with 18 tyres, maybe",Other,,False,5,28,7,False,False,False,False,0,False,4.8,1,0.0,0.03571428571428571,False,False,False,False,True
2/20/2020,RSVP,"Say maybe, maybe",Other,,False,3,16,3,False,False,False,False,0,False,4.666666666666667,1,0.3333333333333333,0.0625,False,False,False,False,True
