,Date,Word,clue,_f_number words,_f_length of clue,_f_avg word length,_f_percentage words that are upper-case,_f_ends in question,_f_no alphabet characters,_f_is quote,_f_contains underscore,_f_contains asterisk,_f_number of non-consecutive periods in clue,_f_is ellipsis in clue,_f_number commas in clue,_f_number non a-z or 1-9 characters in clue,_f_contains e.g.,_f_contains etc.,_f_contains in short,_f_contains abbr,_f_contains amts.,_f_contains briefly,_f_contains dir.,_f_contains exclamation,_f_starts with kind of,_f_contains it may be,_f_contains bible clue,"_f_contains ,maybe or ,perhaps",_f_contains word before,_f_MentionsProfession,_f_is_100_most_common_clue
520237,3/20/2003,DOR,Cote ___ (French wine region),5,29,5.0,0.4,False,9,False,True,False,0,True,0,0.3103448275862069,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520238,3/20/2003,BOUNCE,Evict,1,5,5.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520239,3/20/2003,CLEAR,Brighten up,2,11,5.0,0.5,False,1,False,False,False,0,True,0,0.09090909090909091,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520240,3/20/2003,COSEC,Trig. function,2,14,6.5,0.5,False,2,False,False,False,1,True,0,0.14285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520241,3/20/2003,BIAS,Leaning,1,7,7.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520232,3/20/2003,HONK,What taxis do,3,13,3.6666666666666665,0.0,False,2,False,False,False,0,True,0,0.15384615384615385,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520242,3/20/2003,ENDS,Final stages,2,12,5.5,0.0,False,1,False,False,False,0,True,0,0.08333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520244,3/20/2003,USAF,Initials at Colo. Springs,4,25,5.5,0.5,False,4,False,False,False,1,True,0,0.16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520245,3/20/2003,CODE,Set of principles,3,17,5.0,0.3333333333333333,False,2,False,False,False,0,True,0,0.11764705882352941,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520246,3/20/2003,KNEE,Child support?,2,14,6.5,0.0,True,2,False,False,False,0,True,0,0.14285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520247,3/20/2003,RAE,Arctic explorer John,3,20,6.0,0.3333333333333333,False,2,False,False,False,0,True,0,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
520248,3/20/2003,IQS,Mensan highs,2,12,5.5,0.5,False,1,False,False,False,0,True,0,0.08333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520249,3/20/2003,PUP,Little chow,2,11,5.0,0.0,False,1,False,False,False,0,True,0,0.09090909090909091,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520250,3/20/2003,GEO,1989 auto debut,3,15,4.333333333333333,0.0,False,6,False,False,False,0,True,0,0.13333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520251,3/19/2003,HOAR,Winter coating,2,14,6.5,0.0,False,1,False,False,False,0,True,0,0.07142857142857142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520252,3/19/2003,SMASH,Big hit,2,7,3.0,0.0,False,1,False,False,False,0,True,0,0.14285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520243,3/20/2003,LARF,"1968 British comedy ""Only When I ___""",7,37,4.428571428571429,0.5714285714285714,False,15,False,True,False,0,True,0,0.2972972972972973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520254,3/19/2003,ONLY,Just,1,4,4.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520231,3/20/2003,CLICHE,"Hot as a pistol, say",5,20,3.2,0.2,False,5,False,False,False,0,True,1,0.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520229,3/20/2003,MIDDY,Blouse with a sailor collar,5,27,4.6,0.0,False,4,False,False,False,0,True,0,0.14814814814814814,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520209,3/20/2003,ESPRESSO,"With 68-Across, something to finish with",6,40,5.833333333333333,0.0,False,9,False,False,False,0,True,1,0.175,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520210,3/20/2003,COFFEE,See 67-Across,2,13,6.0,0.0,False,4,False,False,False,0,True,0,0.15384615384615385,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520211,3/20/2003,BASS,Largemouth or smallmouth,3,24,7.333333333333333,0.3333333333333333,False,2,False,False,False,0,True,0,0.08333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520212,3/20/2003,ALEC,"Cad in ""Tess of the D'Urbervilles""",6,34,4.833333333333333,0.5,False,8,False,False,False,0,True,0,0.23529411764705882,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520213,3/20/2003,NONE,Zero,1,4,4.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520214,3/20/2003,ATTN,Abbr. on an order,4,17,3.5,0.25,False,4,False,False,False,1,True,0,0.23529411764705882,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
520215,3/20/2003,NOTEBOOK,Memoranda keeper,2,16,7.5,0.5,False,1,False,False,False,0,True,0,0.0625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520216,3/20/2003,AFORE,"In advance of, in poems",5,23,3.8,0.0,False,5,False,False,False,0,True,1,0.21739130434782608,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520217,3/20/2003,DAB,Bit,1,3,3.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520230,3/20/2003,AGREED,"""We've got a deal!""",4,19,4.0,0.0,False,7,True,False,False,0,True,0,0.3684210526315789,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
520218,3/20/2003,ALAS,"""Too bad!""",2,10,4.5,0.0,False,4,True,False,False,0,True,0,0.4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
520220,3/20/2003,QUESTS,Chases,1,6,6.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520221,3/20/2003,USHER,Person who's well-armed?,3,24,7.333333333333333,0.3333333333333333,True,5,False,False,False,0,True,0,0.20833333333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520222,3/20/2003,III,Sequel letters,2,14,6.5,0.0,False,1,False,False,False,0,True,0,0.07142857142857142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520223,3/20/2003,ROT,Malarkey,1,8,8.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520224,3/20/2003,INS,Break-___,1,9,9.0,0.0,False,4,False,True,False,0,True,0,0.4444444444444444,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520225,3/20/2003,YESORNO,"""Don't evade the question!""",4,27,6.0,0.0,False,7,True,False,False,0,True,0,0.25925925925925924,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
520226,3/20/2003,TOPICAL,Like some anesthetics,3,21,6.333333333333333,0.0,False,2,False,False,False,0,True,0,0.09523809523809523,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520227,3/20/2003,ICRIED,"What Bing Crosby said he did ""for you""",8,38,3.875,0.25,False,9,False,False,False,0,True,0,0.23684210526315788,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520228,3/20/2003,ORANGE,Lunchbox item,2,13,6.0,0.5,False,1,False,False,False,0,True,0,0.07692307692307693,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520219,3/20/2003,ILSA,She met Rick in Paris,5,21,3.4,0.6,False,4,False,False,False,0,True,0,0.19047619047619047,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520160,3/21/2003,ARAG,Limp as ___,3,11,3.0,0.3333333333333333,False,5,False,True,False,0,True,0,0.45454545454545453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520350,3/18/2003,NIAGARA,Falls on the border,4,19,4.0,0.0,False,3,False,False,False,0,True,0,0.15789473684210525,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520352,3/18/2003,DECATUR,War of 1812 hero Stephen,5,24,4.0,0.4,False,8,False,False,False,0,True,0,0.16666666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520474,3/16/2003,RICHIE,Folk/pop singer Havens,3,22,6.666666666666667,0.6666666666666666,False,3,False,False,False,0,True,0,0.13636363636363635,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
520475,3/16/2003,OATERS,Much of Wayne's filmography,4,27,6.0,0.25,False,4,False,False,False,0,True,0,0.14814814814814814,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520476,3/16/2003,SPA,Luxury hotel facility,3,21,6.333333333333333,0.3333333333333333,False,2,False,False,False,0,True,0,0.09523809523809523,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520477,3/16/2003,FORA,___ song,2,8,3.5,0.0,False,4,False,True,False,0,True,0,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520478,3/16/2003,SLAPSON,Applies haphazardly,2,19,9.0,0.0,False,1,False,False,False,0,True,0,0.05263157894736842,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520479,3/16/2003,LEI,Hibiscus ring,2,13,6.0,0.5,False,1,False,False,False,0,True,0,0.07692307692307693,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520480,3/16/2003,STEALTH,Cat burglar's requisite,3,23,7.0,0.3333333333333333,False,3,False,False,False,0,True,0,0.13043478260869565,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520481,3/16/2003,ORMOLU,Furniture decorating technique,3,30,9.333333333333334,0.0,False,2,False,False,False,0,True,0,0.06666666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520482,3/16/2003,TOFU,Soy protein source,3,18,5.333333333333333,0.3333333333333333,False,2,False,False,False,0,True,0,0.1111111111111111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520483,3/16/2003,SACRE,Paris's ___ Coeur,3,17,5.0,0.6666666666666666,False,6,False,True,False,0,True,0,0.35294117647058826,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520484,3/16/2003,UPENDS,Tips over,2,9,4.0,0.0,False,1,False,False,False,0,True,0,0.1111111111111111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520485,3/16/2003,LEAVEN,"Baking powder, e.g.",3,19,5.666666666666667,0.0,False,5,False,False,False,2,True,1,0.2631578947368421,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520486,3/16/2003,SPELLS,"They're cast on ""Bewitched""",4,27,6.0,0.5,False,6,False,False,False,0,True,0,0.2222222222222222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520487,3/16/2003,PINDOWN,Put one's finger on,4,19,4.0,0.0,False,4,False,False,False,0,True,0,0.21052631578947367,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520488,3/16/2003,INSIPID,Jejune,1,6,6.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520489,3/16/2003,NFL,Packers org.,2,12,5.5,0.0,False,2,False,False,False,1,True,0,0.16666666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520490,3/16/2003,TADA,"""I did it!""",3,11,3.0,0.0,False,5,True,False,False,0,True,0,0.45454545454545453,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
520491,3/16/2003,TEE,Tick (off),2,10,4.5,0.5,False,3,False,False,False,0,True,0,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520492,3/16/2003,PUTS,Wall Street transactions,3,24,7.333333333333333,0.6666666666666666,False,2,False,False,False,0,True,0,0.08333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520473,3/16/2003,AUBERGE,French inn,2,10,4.5,0.0,False,1,False,False,False,0,True,0,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520472,3/16/2003,RESOLE,"Fix, as a pump",4,14,2.75,0.25,False,4,False,False,False,0,True,1,0.2857142857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520471,3/16/2003,APATHY,Care-less attitude,2,18,8.5,0.0,False,2,False,False,False,0,True,0,0.1111111111111111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520470,3/16/2003,THROAT,Crying source,2,13,6.0,0.0,False,1,False,False,False,0,True,0,0.07692307692307693,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520449,3/17/2003,FINAGLE,Wangle,1,6,6.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520450,3/17/2003,ROGERMUDD,Longtime CBS/ NBC newsman,4,25,5.5,0.75,False,4,False,False,False,0,True,0,0.16,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
520451,3/17/2003,ORR,Bobby of the Bruins,4,19,4.0,0.5,False,3,False,False,False,0,True,0,0.15789473684210525,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520452,3/17/2003,BUC,"Tampa Bay footballer, for short",5,31,5.4,0.4,False,5,False,False,False,0,True,1,0.16129032258064516,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520453,3/17/2003,YEPS,Slangy assents,2,14,6.5,0.0,False,1,False,False,False,0,True,0,0.07142857142857142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520454,3/17/2003,EMIT,Discharge,1,9,9.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520455,3/17/2003,SINO,___-Soviet relations,2,20,9.5,0.0,False,5,False,True,False,0,True,0,0.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520456,3/17/2003,ONEI,"R.E.M.'s ""The ___ Love""",4,23,5.0,0.75,False,12,False,True,False,3,True,0,0.5217391304347826,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520457,3/17/2003,TENSION,Excitement in the air,4,21,4.5,0.0,False,3,False,False,False,0,True,0,0.14285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
